"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";14;1
"Building";"Refinery";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"BarracksTechLab";NA;18;0
"Unit";"Marauder";"Barracks";19;2
"Building";"Factory";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"Marauder";"Barracks";21;2
"Unit";"SCV";"Command Center";23;1
"Building";"Starport";NA;21;0
"Unit";"Marauder";"Barracks";23;2
"Unit";"SCV";"Command Center";23;1
"Building";"SupplyDepot";NA;23;0
"Building";"FactoryReactor";NA;23;0
"Unit";"SCV";"Command Center";27;1
"Unit";"Marauder";"Barracks";26;2
"Unit";"Medivac";"Starport";24;2
"Building";"SupplyDepot";NA;27;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";32;1
"Building";"FusionCore";NA;28;0
"Building";"StarportTechLab";NA;34;0
"Building";"SupplyDepot";NA;34;0
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";35;1
"Building";"CommandCenter";NA;33;0
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";36;1
"Unit";"Battlecruiser";"Starport";34;6
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";50;1
"Building";"Refinery";NA;51;0
"Building";"Refinery";NA;51;0
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";56;1
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Battlecruiser";"Starport";53;6
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";61;1
"Unit";"Marauder";"Barracks";62;2
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";69;1
"Building";"Starport";NA;60;0
"Building";"CommandCenter";NA;57;0
"Building";"Starport";NA;60;0
"Building";"Armory";NA;60;0
"Building";"Armory";NA;60;0
"Unit";"Marauder";"Barracks";70;2
"Building";"StarportTechLab";NA;74;0
"Building";"StarportTechLab";NA;74;0
"Building";"Refinery";NA;74;0
"Building";"SupplyDepot";NA;76;0
"Building";"Refinery";NA;76;0
"Building";"SupplyDepot";NA;76;0
"Unit";"Battlecruiser";"Starport";74;6
"Unit";"SCV";"Command Center";82;1
"Unit";"SCV";"Command Center";82;1
