"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Building";"BarracksTechLab";NA;24;0
"Unit";"Cyclone";"Factory";22;3
"Building";"Starport";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";29;1
"Unit";"Hellion";"Factory";25;2
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Banshee";"Starport";29;3
"Building";"SupplyDepot";NA;33;0
"Unit";"SCV";"Command Center";34;1
"Building";"FactoryTechLab";NA;34;0
"Unit";"SCV";"Command Center";38;1
"Building";"BarracksReactor";NA;34;0
"Unit";"SCV";"Command Center";39;1
"Building";"SupplyDepot";NA;40;0
"Unit";"Banshee";"Starport";38;3
"Building";"CommandCenter";NA;33;0
"Unit";"SCV";"Command Center";41;1
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";41;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Marine";"Barracks";47;1
"Unit";"Marine";"Barracks";47;1
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";47;1
"Building";"Refinery";NA;47;0
"Building";"Refinery";NA;48;0
"Unit";"SCV";"Command Center";50;1
"Unit";"SCV";"Command Center";51;1
"Building";"CommandCenter";NA;41;0
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Raven";"Starport";47;2
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";62;1
"Building";"Factory";NA;54;0
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";63;1
"Building";"SupplyDepot";NA;62;0
"Unit";"SCV";"Command Center";64;1
"Building";"Factory";NA;60;0
"Building";"SupplyDepot";NA;63;0
"Unit";"SCV";"Command Center";65;1
"Unit";"SCV";"Command Center";66;1
"Unit";"SCV";"Command Center";67;1
"Unit";"Hellion";"Factory";67;2
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";69;1
"Unit";"Hellion";"Factory";68;2
"Unit";"SCV";"Command Center";70;1
"Building";"StarportReactor";NA;65;0
"Unit";"Hellion";"Factory";68;2
"Unit";"Hellion";"Factory";68;2
"Unit";"SCV";"Command Center";73;1
"Unit";"SCV";"Command Center";74;1
"Unit";"Hellion";"Factory";82;2
