"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;15;0
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;17;0
"Unit";"Reaper";"Barracks";19;1
"Building";"SupplyDepot";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";20;1
"Unit";"Reaper";"Barracks";20;1
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";24;1
"Building";"Factory";NA;21;0
"Unit";"Reaper";"Barracks";21;1
"Building";"SupplyDepot";NA;25;0
"Unit";"Reaper";"Barracks";23;1
"Unit";"SCV";"Command Center";28;1
"Unit";"Cyclone";"Factory";27;3
"Unit";"Reaper";"Barracks";27;1
"Unit";"Reaper";"Barracks";27;1
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";34;1
"Building";"Starport";NA;32;0
"Building";"SupplyDepot";NA;34;0
"Unit";"Reaper";"Barracks";32;1
"Unit";"SCV";"Command Center";35;1
"Building";"FactoryReactor";NA;34;0
"Unit";"SCV";"Command Center";37;1
"Building";"BarracksTechLab";NA;37;0
"Building";"StarportTechLab";NA;38;0
"Unit";"SCV";"Command Center";39;1
"Building";"CommandCenter";NA;32;0
"Building";"BarracksReactor";NA;36;0
"Unit";"Cyclone";"Factory";40;3
"Unit";"Cyclone";"Factory";40;3
"Unit";"SCV";"Command Center";40;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";40;1
"Building";"Barracks";NA;39;0
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";50;1
"Unit";"Marine";"Barracks";51;1
"Unit";"Marine";"Barracks";51;1
"Unit";"Marine";"Barracks";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"Marine";"Barracks";51;1
"Unit";"SCV";"Command Center";55;1
"Building";"SupplyDepot";NA;51;0
"Unit";"SCV";"Command Center";56;1
"Unit";"Marine";"Barracks";52;1
