"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"Refinery";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;20;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";22;1
"Building";"BarracksReactor";NA;20;0
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"Cyclone";"Factory";25;3
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Cyclone";"Factory";34;3
"Unit";"Cyclone";"Factory";36;3
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";44;1
"Building";"Refinery";NA;41;0
"Building";"Refinery";NA;41;0
"Building";"SupplyDepot";NA;41;0
"Building";"CommandCenter";NA;26;0
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";47;1
"Building";"FactoryTechLab";NA;47;0
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";47;1
"Building";"Factory";NA;46;0
"Building";"Factory";NA;47;0
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";58;1
"Building";"FactoryReactor";NA;54;0
"Unit";"Cyclone";"Factory";57;3
"Unit";"Cyclone";"Factory";57;3
"Building";"Armory";NA;54;0
"Building";"Armory";NA;54;0
"Building";"Refinery";NA;61;0
"Building";"Refinery";NA;61;0
"Unit";"SCV";"Command Center";67;1
"Unit";"SCV";"Command Center";67;1
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";69;1
"Unit";"Cyclone";"Factory";67;3
"Unit";"Cyclone";"Factory";67;3
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";69;1
"Building";"SupplyDepot";NA;69;0
"Unit";"Cyclone";"Factory";69;3
"Unit";"Cyclone";"Factory";69;3
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";86;1
"Unit";"Cyclone";"Factory";78;3
"Unit";"SCV";"Command Center";87;1
"Unit";"Cyclone";"Factory";80;3
"Unit";"Cyclone";"Factory";80;3
"Unit";"SCV";"Command Center";89;1
"Unit";"SCV";"Command Center";89;1
"Unit";"SCV";"Command Center";93;1
"Unit";"Cyclone";"Factory";89;3
"Unit";"Cyclone";"Factory";89;3
"Unit";"SCV";"Command Center";102;1
"Unit";"SCV";"Command Center";102;1
"Unit";"Cyclone";"Factory";101;3
"Unit";"Cyclone";"Factory";103;3
"Unit";"Cyclone";"Factory";103;3
"Unit";"Cyclone";"Factory";111;3
"Unit";"Cyclone";"Factory";111;3
"Building";"Refinery";NA;114;0
"Building";"Refinery";NA;114;0
"Unit";"SCV";"Command Center";120;1
"Unit";"SCV";"Command Center";120;1
"Unit";"SCV";"Command Center";120;1
"Upgrade";"TerranVehicleAndShipArmorsLevel1";"Armory";78;0
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";78;0
"Unit";"Cyclone";"Factory";120;3
"Unit";"SCV";"Command Center";126;1
"Unit";"Cyclone";"Factory";120;3
"Unit";"Cyclone";"Factory";120;3
"Building";"SupplyDepot";NA;129;0
"Building";"SupplyDepot";NA;129;0
"Building";"SupplyDepot";NA;129;0
"Building";"CommandCenter";NA;102;0
"Unit";"Cyclone";"Factory";132;3
"Unit";"Cyclone";"Factory";132;3
"Building";"SupplyDepot";NA;133;0
"Building";"SupplyDepot";NA;139;0
