"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;19;0
"Building";"Factory";NA;19;0
"Building";"SupplyDepot";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";22;1
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";26;1
"Building";"Starport";NA;23;0
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";28;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"Medivac";"Starport";30;2
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";35;1
"Building";"FactoryTechLab";NA;38;0
"Unit";"Marine";"Barracks";38;1
"Building";"Bunker";NA;35;0
"Building";"SupplyDepot";NA;38;0
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";43;1
"Building";"SupplyDepot";NA;43;0
"Unit";"SCV";"Command Center";47;1
"Building";"SupplyDepot";NA;43;0
"Unit";"Marine";"Barracks";45;1
"Unit";"SCV";"Command Center";47;1
