"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";15;1
"Building";"Barracks";NA;14;0
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"SupplyDepot";NA;19;0
"Building";"Factory";NA;18;0
"Building";"BarracksReactor";NA;18;0
"Unit";"SCV";"Command Center";19;1
"Unit";"Cyclone";"Factory";19;3
"Unit";"Cyclone";"Factory";19;3
"Building";"SupplyDepot";NA;19;0
"Unit";"Cyclone";"Factory";26;3
"Unit";"Cyclone";"Factory";26;3
