"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"Stargate";NA;28
"Unit";"Adept";"Gateway";28
"Unit";"Adept";"Gateway";34
"Unit";"Oracle";"Stargate";39
"Building";"Pylon";NA;45
"Building";"Gateway";NA;45
"Building";"Gateway";NA;45
"Building";"Pylon";NA;47
"Building";"TwilightCouncil";NA;47
"Unit";"Phoenix";"Stargate";47
"Building";"Assimilator";NA;51
"Building";"Pylon";NA;51
"Building";"Pylon";NA;52
"Building";"Pylon";NA;55
"Unit";"Adept";"Gateway";55
"Unit";"Adept";"Gateway";58
"Unit";"Adept";"Gateway";60
"Building";"Nexus";NA;62
"Building";"Pylon";NA;63
"Unit";"Adept";"Gateway";63
"Unit";"Adept";"Gateway";65
"Unit";"Adept";"Gateway";67
"Building";"Assimilator";NA;71
"Unit";"Adept";"Gateway";71
"Unit";"Adept";"Gateway";73
"Unit";"Adept";"Gateway";75
"Building";"RoboticsFacility";NA;79
"Building";"Pylon";NA;80
"Building";"Forge";NA;81
"Unit";"Adept";"Gateway";83
"Unit";"Adept";"Gateway";85
"Unit";"Adept";"Gateway";88
"Unit";"Immortal";"Robotics Facility";95
"Unit";"Sentry";"Gateway";99
"Unit";"Sentry";"Gateway";101
"Unit";"Sentry";"Gateway";103
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";111
"Building";"Assimilator";NA;111
"Building";"Assimilator";NA;111
"Unit";"Immortal";"Robotics Facility";111
"Building";"Gateway";NA;116
"Building";"Gateway";NA;116
"Building";"Gateway";NA;116
"Building";"Gateway";NA;116
"Building";"TemplarArchive";NA;116
"Unit";"Zealot";"Gateway";116
"Unit";"Zealot";"Gateway";118
"Building";"Pylon";NA;120
"Unit";"Sentry";"Gateway";120
"Building";"Gateway";NA;125
"Building";"Pylon";NA;125
"Unit";"Immortal";"Robotics Facility";125
"Unit";"Sentry";"Gateway";129
"Unit";"Zealot";"Gateway";131
"Unit";"Zealot";"Gateway";133
"Upgrade";"Charge";"TwilightCouncil";135
"Unit";"Sentry";"Gateway";135
"Unit";"Sentry";"Gateway";137
"Unit";"Adept";"Gateway";139
"Unit";"Immortal";"Robotics Facility";141
"Unit";"Adept";"Gateway";145
"Unit";"Adept";"Gateway";147
"Unit";"Adept";"Gateway";149
"Unit";"Adept";"Gateway";151
"Unit";"Adept";"Gateway";153
"Building";"Pylon";NA;155
"Building";"Pylon";NA;155
"Unit";"Sentry";"Gateway";155
"Unit";"Sentry";"Gateway";157
"Unit";"Zealot";"Gateway";159
"Building";"Nexus";NA;161
"Unit";"Sentry";"Gateway";163
"Building";"HighTemplar";NA;166
"Building";"HighTemplar";NA;166
"Unit";"Zealot";"Gateway";166
"Unit";"Zealot";"Gateway";168
"Unit";"Zealot";"Gateway";170
"Unit";"Zealot";"Gateway";172
"Building";"Pylon";NA;175
"Building";"Pylon";NA;175
"Unit";"Phoenix";"Stargate";179
"Unit";"Observer";"Robotics Facility";181
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";182
"Unit";"Stalker";"Gateway";182
"Building";"Pylon";NA;184
"Building";"HighTemplar";NA;184
"Unit";"Zealot";"Gateway";184
"Unit";"Zealot";"Gateway";186
"Unit";"Zealot";"Gateway";188
"Unit";"Zealot";"Gateway";190
"Unit";"Adept";"Gateway";192
"Unit";"Adept";"Gateway";194
"Unit";"Phoenix";"Stargate";196
"Unit";"Immortal";"Robotics Facility";198
"Building";"PhotonCannon";NA;202
"Building";"Nexus";NA;202
"Unit";"Adept";"Gateway";202
"Building";"HighTemplar";NA;204
"Building";"HighTemplar";NA;204
"Unit";"Immortal";"Robotics Facility";204
"Building";"HighTemplar";NA;208
"Building";"HighTemplar";NA;208
"Unit";"Zealot";"Gateway";208
"Unit";"Zealot";"Gateway";210
"Unit";"Zealot";"Gateway";212
"Unit";"Zealot";"Gateway";214
