"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Building";"BarracksReactor";NA;20;0
"Building";"Refinery";NA;22;0
"Unit";"SCV";"Command Center";23;1
"Building";"Barracks";NA;20;0
"Building";"CommandCenter";NA;19;0
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";23;1
"Building";"BarracksTechLab";NA;24;0
"Building";"Factory";NA;23;0
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";25;1
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";27;1
"Building";"Bunker";NA;27;0
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";29;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"SCV";"Command Center";36;1
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";36;1
"Unit";"SCV";"Command Center";36;1
"Building";"Starport";NA;32;0
"Building";"FactoryReactor";NA;34;0
"Unit";"SCV";"Command Center";39;1
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";38;1
"Building";"EngineeringBay";NA;36;0
"Unit";"SCV";"Command Center";41;1
"Unit";"Marine";"Barracks";39;1
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";42;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";48;1
"Building";"SupplyDepot";NA;46;0
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";48;1
"Building";"FactoryTechLab";NA;49;0
"Unit";"Marine";"Barracks";49;1
"Unit";"SCV";"Command Center";50;1
"Unit";"SCV";"Command Center";50;1
"Unit";"Medivac";"Starport";48;2
"Unit";"Medivac";"Starport";48;2
"Building";"SupplyDepot";NA;50;0
"Unit";"Marine";"Barracks";50;1
"Upgrade";"Stimpack";"TechLab";36;0
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";53;1
"Unit";"SCV";"Command Center";59;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";60;1
"Unit";"SCV";"Command Center";62;1
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";61;1
"Building";"SupplyDepot";NA;66;0
"Building";"SupplyDepot";NA;66;0
"Building";"Refinery";NA;66;0
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
