"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"SupplyDepot";NA;19;0
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Unit";"Cyclone";"Factory";23;3
"Building";"Starport";NA;23;0
"Unit";"SCV";"Command Center";27;1
"Building";"SupplyDepot";NA;27;0
"Building";"StarportTechLab";NA;27;0
"Unit";"Cyclone";"Factory";27;3
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";32;1
"Building";"BarracksReactor";NA;28;0
"Unit";"SCV";"Command Center";33;1
"Building";"Barracks";NA;28;0
"Unit";"Banshee";"Starport";31;3
"Building";"CommandCenter";NA;24;0
"Unit";"SCV";"Command Center";33;1
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";34;1
"Building";"BarracksTechLab";NA;34;0
"Unit";"Cyclone";"Factory";38;3
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";40;1
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Raven";"Starport";38;2
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Marine";"Barracks";45;1
"Building";"Barracks";NA;40;0
"Unit";"Marine";"Barracks";46;1
"Unit";"SCV";"Command Center";50;1
"Unit";"Marine";"Barracks";49;1
"Unit";"SCV";"Command Center";53;1
"Unit";"Medivac";"Starport";47;2
