"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Building";"SupplyDepot";NA;18;0
"Unit";"Marine";"Barracks";18;1
"Building";"Factory";NA;18;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"Bunker";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"Marine";"Barracks";21;1
"Unit";"Cyclone";"Factory";21;3
"Unit";"SCV";"Command Center";23;1
"Building";"SupplyDepot";NA;22;0
"Unit";"SCV";"Command Center";27;1
"Building";"Refinery";NA;27;0
"Building";"BarracksReactor";NA;23;0
"Unit";"SCV";"Command Center";28;1
"Unit";"Cyclone";"Factory";28;3
"Building";"SupplyDepot";NA;28;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";35;1
"Unit";"Cyclone";"Factory";34;3
"Unit";"Marine";"Barracks";37;1
"Unit";"Hellion";"Factory";37;2
"Building";"SupplyDepot";NA;41;0
"Unit";"SCV";"Command Center";44;1
"Unit";"Hellion";"Factory";44;2
"Unit";"Marine";"Barracks";44;1
"Unit";"Hellion";"Factory";44;2
"Building";"SupplyDepot";NA;45;0
"Building";"CommandCenter";NA;34;0
