"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Building";"SupplyDepot";NA;16;0
"Building";"Refinery";NA;18;0
"Unit";"Marine";"Barracks";19;1
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Marine";"Barracks";21;1
"Unit";"SCV";"Command Center";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Building";"Refinery";NA;24;0
"Unit";"SCV";"Command Center";26;1
"Building";"SupplyDepot";NA;26;0
"Building";"Factory";NA;23;0
"Unit";"Marine";"Barracks";28;1
"Unit";"SCV";"Command Center";28;1
"Building";"CommandCenter";NA;22;0
"Unit";"SCV";"Command Center";30;1
"Unit";"Marine";"Barracks";31;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Cyclone";"Factory";31;3
"Unit";"SCV";"Command Center";34;1
"Unit";"Marine";"Barracks";33;1
"Building";"Starport";NA;31;0
"Unit";"SCV";"Command Center";38;1
"Building";"Barracks";NA;31;0
"Building";"Barracks";NA;32;0
"Unit";"Marine";"Barracks";39;1
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Liberator";"Starport";39;3
"Building";"BarracksTechLab";NA;42;0
"Building";"BarracksTechLab";NA;42;0
"Building";"Bunker";NA;41;0
"Unit";"SCV";"Command Center";42;1
"Building";"EngineeringBay";NA;42;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";48;1
"Building";"BarracksReactor";NA;42;0
"Unit";"SCV";"Command Center";49;1
"Building";"SupplyDepot";NA;49;0
"Building";"SupplyDepot";NA;49;0
"Building";"MissileTurret";NA;51;0
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";52;1
"Building";"SupplyDepot";NA;52;0
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Building";"MissileTurret";NA;52;0
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";59;1
"Unit";"Marine";"Barracks";58;1
"Unit";"Marine";"Barracks";58;1
"Unit";"Marine";"Barracks";58;1
"Building";"StarportReactor";NA;52;0
"Building";"Refinery";NA;58;0
"Unit";"Marine";"Barracks";58;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";65;1
"Unit";"Marine";"Barracks";65;1
"Unit";"SCV";"Command Center";67;1
"Unit";"SCV";"Command Center";71;1
"Unit";"Medivac";"Starport";66;2
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";52;0
"Building";"SupplyDepot";NA;71;0
"Building";"Barracks";NA;60;0
"Building";"SupplyDepot";NA;71;0
"Unit";"SCV";"Command Center";72;1
"Unit";"Marine";"Barracks";72;1
"Building";"Barracks";NA;62;0
"Unit";"Marauder";"Barracks";72;2
"Unit";"Marauder";"Barracks";72;2
"Unit";"Marine";"Barracks";72;1
"Unit";"Medivac";"Starport";71;2
"Upgrade";"Stimpack";"TechLab";52;0
"Building";"Refinery";NA;75;0
"Unit";"SCV";"Command Center";77;1
"Building";"SupplyDepot";NA;76;0
"Building";"BarracksTechLab";NA;81;0
"Unit";"Marine";"Barracks";82;1
"Building";"SupplyDepot";NA;77;0
"Unit";"SCV";"Command Center";84;1
"Unit";"Medivac";"Starport";75;2
"Unit";"Marauder";"Barracks";84;2
"Building";"BarracksReactor";NA;81;0
"Unit";"Marauder";"Barracks";91;2
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";91;1
"Unit";"Marine";"Barracks";91;1
"Building";"SupplyDepot";NA;91;0
"Building";"SupplyDepot";NA;91;0
"Unit";"Marine";"Barracks";91;1
"Unit";"Marauder";"Barracks";91;2
"Unit";"Marine";"Barracks";93;1
"Unit";"Marine";"Barracks";97;1
"Unit";"Marine";"Barracks";97;1
"Unit";"Marine";"Barracks";97;1
"Unit";"Raven";"Starport";91;2
"Building";"SupplyDepot";NA;97;0
"Building";"FactoryReactor";NA;91;0
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Building";"SupplyDepot";NA;108;0
"Building";"SupplyDepot";NA;108;0
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Unit";"SCV";"Command Center";113;1
"Building";"CommandCenter";NA;91;0
"Unit";"SCV";"Command Center";113;1
