"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Building";"Factory";NA;19;0
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Building";"BarracksReactor";NA;21;0
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";24;1
"Building";"SupplyDepot";NA;24;0
"Unit";"Cyclone";"Factory";25;3
"Unit";"Cyclone";"Factory";25;3
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";32;1
"Unit";"Cyclone";"Factory";32;3
"Unit";"SCV";"Command Center";33;1
"Unit";"Cyclone";"Factory";33;3
"Building";"CommandCenter";NA;24;0
"Building";"SupplyDepot";NA;36;0
"Unit";"SCV";"Command Center";40;1
"Building";"EngineeringBay";NA;37;0
"Unit";"SCV";"Command Center";41;1
"Building";"Refinery";NA;40;0
"Building";"Factory";NA;37;0
"Unit";"Cyclone";"Factory";41;3
"Unit";"SCV";"Command Center";42;1
"Building";"BarracksReactor";NA;40;0
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Cyclone";"Factory";42;3
