"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Building";"BarracksReactor";NA;20;0
"Building";"Barracks";NA;19;0
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";22;1
"Building";"CommandCenter";NA;19;0
"Building";"BarracksTechLab";NA;23;0
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Building";"Factory";NA;22;0
"Unit";"Marine";"Barracks";26;1
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";26;1
"Unit";"Marine";"Barracks";26;1
"Unit";"SCV";"Command Center";29;1
"Unit";"Marine";"Barracks";28;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";31;1
"Unit";"SCV";"Command Center";33;1
"Building";"Starport";NA;27;0
"Unit";"Marine";"Barracks";33;1
"Building";"SupplyDepot";NA;32;0
"Unit";"SCV";"Command Center";36;1
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";36;1
"Building";"FactoryReactor";NA;31;0
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";40;1
"Unit";"Marine";"Barracks";37;1
"Unit";"SCV";"Command Center";42;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";40;1
"Building";"SupplyDepot";NA;38;0
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";44;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Medivac";"Starport";42;2
"Unit";"Medivac";"Starport";42;2
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";47;1
"Unit";"SCV";"Command Center";47;1
"Building";"SupplyDepot";NA;46;0
"Unit";"SCV";"Command Center";49;1
"Building";"EngineeringBay";NA;47;0
"Unit";"SCV";"Command Center";57;1
"Building";"FactoryTechLab";NA;49;0
"Building";"EngineeringBay";NA;48;0
"Upgrade";"Stimpack";"TechLab";32;0
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";58;1
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";59;1
"Unit";"Marine";"Barracks";59;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";61;1
"Unit";"SCV";"Command Center";64;1
"Unit";"Marine";"Barracks";65;1
"Unit";"Marine";"Barracks";65;1
"Building";"Refinery";NA;65;0
"Unit";"SCV";"Command Center";67;1
"Building";"SupplyDepot";NA;65;0
