"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Building";"BarracksReactor";NA;19;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Hellion";"Factory";21;2
"Unit";"Hellion";"Factory";21;2
"Unit";"SCV";"Command Center";22;1
"Building";"BarracksReactor";NA;21;0
"Building";"SupplyDepot";NA;22;0
"Building";"Factory";NA;21;0
"Unit";"SCV";"Command Center";27;1
"Building";"Armory";NA;21;0
"Unit";"Cyclone";"Factory";27;3
"Unit";"SCV";"Command Center";27;1
"Unit";"Cyclone";"Factory";27;3
"Unit";"Hellion";"Factory";28;2
"Unit";"SCV";"Command Center";31;1
"Building";"SupplyDepot";NA;28;0
"Building";"SupplyDepot";NA;35;0
"Unit";"Hellion";"Factory";38;2
"Unit";"Hellion";"Factory";38;2
"Unit";"Cyclone";"Factory";38;3
"Building";"SupplyDepot";NA;38;0
"Unit";"Cyclone";"Factory";38;3
"Unit";"SCV";"Command Center";45;1
"Unit";"Hellion";"Factory";42;2
"Unit";"Hellion";"Factory";42;2
"Unit";"SCV";"Command Center";53;1
"Building";"SupplyDepot";NA;53;0
"Unit";"Cyclone";"Factory";53;3
"Unit";"Cyclone";"Factory";53;3
"Unit";"SCV";"Command Center";53;1
"Unit";"Hellion";"Factory";54;2
"Unit";"Hellion";"Factory";54;2
"Building";"SupplyDepot";NA;54;0
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";42;0
"Unit";"Cyclone";"Factory";61;3
"Unit";"Cyclone";"Factory";65;3
"Unit";"SCV";"Command Center";65;1
"Unit";"Hellion";"Factory";65;2
"Unit";"Cyclone";"Factory";68;3
"Unit";"Hellion";"Factory";74;2
"Unit";"Cyclone";"Factory";77;3
"Unit";"Hellion";"Factory";82;2
