"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";14;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"SupplyDepot";NA;16;0
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";17;1
"Unit";"Marine";"Barracks";18;1
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Building";"Bunker";NA;19;0
"Building";"Bunker";NA;17;0
"Unit";"Marine";"Barracks";21;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Building";"Bunker";NA;24;0
"Building";"SupplyDepot";NA;25;0
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";27;1
"Building";"Refinery";NA;27;0
"Building";"Refinery";NA;27;0
"Unit";"SCV";"Command Center";29;1
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";36;1
"Building";"SupplyDepot";NA;36;0
"Unit";"SCV";"Command Center";36;1
"Building";"Bunker";NA;36;0
"Building";"Bunker";NA;36;0
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";38;1
"Building";"Factory";NA;37;0
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";41;1
"Building";"FactoryTechLab";NA;41;0
"Unit";"SCV";"Command Center";41;1
"Building";"Starport";NA;41;0
"Unit";"SCV";"Command Center";42;1
"Unit";"Marine";"Barracks";42;1
"Building";"SupplyDepot";NA;43;0
"Building";"StarportTechLab";NA;44;0
"Building";"CommandCenter";NA;40;0
"Unit";"SCV";"Command Center";45;1
"Building";"Barracks";NA;43;0
"Building";"BarracksTechLab";NA;45;0
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";46;1
"Unit";"Banshee";"Starport";45;3
"Unit";"Marine";"Barracks";46;1
"Building";"Refinery";NA;46;0
"Building";"Refinery";NA;46;0
"Building";"BarracksReactor";NA;46;0
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";52;1
"Unit";"Marine";"Barracks";53;1
"Unit";"SCV";"Command Center";53;1
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";53;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";55;1
"Building";"Barracks";NA;52;0
"Unit";"SCV";"Command Center";58;1
"Building";"Barracks";NA;52;0
"Unit";"Banshee";"Starport";52;3
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"SCV";"Command Center";64;1
"Building";"BarracksTechLab";NA;67;0
"Building";"SupplyDepot";NA;65;0
"Building";"SupplyDepot";NA;67;0
"Building";"SupplyDepot";NA;67;0
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";69;1
"Upgrade";"Stimpack";"TechLab";53;0
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";68;1
"Building";"BarracksReactor";NA;67;0
"Unit";"Marauder";"Barracks";70;2
"Unit";"Marauder";"Barracks";70;2
"Building";"StarportReactor";NA;68;0
"Unit";"SCV";"Command Center";74;1
"Unit";"SCV";"Command Center";74;1
"Unit";"Marine";"Barracks";72;1
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";79;1
"Unit";"Marauder";"Barracks";78;2
"Unit";"Marauder";"Barracks";78;2
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Unit";"SCV";"Command Center";81;1
"Unit";"SCV";"Command Center";82;1
"Unit";"Marine";"Barracks";81;1
"Unit";"Medivac";"Starport";78;2
"Unit";"Medivac";"Starport";78;2
"Unit";"Marine";"Barracks";90;1
"Unit";"Marine";"Barracks";90;1
"Unit";"Marine";"Barracks";90;1
"Unit";"Marine";"Barracks";97;1
"Building";"SupplyDepot";NA;97;0
"Unit";"Marauder";"Barracks";97;2
"Unit";"Marauder";"Barracks";97;2
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Building";"SupplyDepot";NA;101;0
"Building";"SupplyDepot";NA;101;0
"Unit";"Marauder";"Barracks";105;2
"Unit";"Medivac";"Starport";101;2
"Unit";"Medivac";"Starport";101;2
"Building";"SupplyDepot";NA;108;0
"Unit";"Marine";"Barracks";108;1
