"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";18;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Barracks";NA;17;0
"Building";"CommandCenter";NA;16;0
"Building";"Barracks";NA;19;0
"Unit";"Marine";"Barracks";21;1
"Building";"Barracks";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Unit";"Marine";"Barracks";21;1
"Unit";"SCV";"Command Center";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";28;1
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";27;1
"Building";"SupplyDepot";NA;25;0
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";33;1
"Building";"SupplyDepot";NA;32;0
"Unit";"Marine";"Barracks";34;1
"Unit";"SCV";"Command Center";37;1
"Building";"SupplyDepot";NA;34;0
"Unit";"SCV";"Command Center";37;1
"Unit";"Marine";"Barracks";37;1
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";39;1
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";44;1
"Unit";"Marine";"Barracks";42;1
"Building";"Bunker";NA;42;0
"Unit";"Marine";"Barracks";45;1
"Building";"Refinery";NA;43;0
"Building";"Refinery";NA;45;0
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";48;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";50;1
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";55;1
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";54;1
"Unit";"Marine";"Barracks";55;1
"Building";"Refinery";NA;56;0
"Unit";"SCV";"Command Center";56;1
"Unit";"SCV";"Command Center";57;1
"Building";"Refinery";NA;56;0
"Unit";"Marine";"Barracks";58;1
"Unit";"Marine";"Barracks";59;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";62;1
"Unit";"Marine";"Barracks";60;1
"Building";"SupplyDepot";NA;60;0
"Building";"SupplyDepot";NA;61;0
"Unit";"Marine";"Barracks";63;1
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
"Unit";"Marine";"Barracks";64;1
"Building";"Bunker";NA;63;0
"Unit";"Marine";"Barracks";68;1
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";69;1
"Building";"SupplyDepot";NA;72;0
"Unit";"SCV";"Command Center";73;1
"Unit";"SCV";"Command Center";73;1
"Building";"Factory";NA;65;0
"Building";"EngineeringBay";NA;72;0
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Building";"Factory";NA;68;0
"Building";"CommandCenter";NA;58;0
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";75;1
