"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Marine";"Barracks";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";22;1
"Unit";"Hellion";"Factory";22;2
"Unit";"SCV";"Command Center";23;1
"Building";"FactoryReactor";NA;22;0
"Building";"SupplyDepot";NA;23;0
"Building";"SupplyDepot";NA;23;0
"Building";"Armory";NA;22;0
"Unit";"SCV";"Command Center";27;1
"Unit";"Cyclone";"Factory";27;3
"Building";"FactoryReactor";NA;27;0
"Unit";"Cyclone";"Factory";27;3
"Building";"SupplyDepot";NA;28;0
"Unit";"Hellion";"Factory";34;2
"Unit";"Hellion";"Factory";34;2
"Unit";"Cyclone";"Factory";34;3
"Building";"SupplyDepot";NA;34;0
"Unit";"Hellion";"Factory";34;2
"Unit";"Cyclone";"Factory";38;3
"Building";"SupplyDepot";NA;41;0
"Unit";"Cyclone";"Factory";41;3
"Unit";"Hellion";"Factory";43;2
"Unit";"SCV";"Command Center";46;1
"Unit";"Hellion";"Factory";43;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";34;0
"Unit";"Cyclone";"Factory";46;3
"Unit";"Hellion";"Factory";57;2
"Unit";"Hellion";"Factory";57;2
