"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";22;1
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Building";"CommandCenter";NA;19;0
"Building";"Factory";NA;21;0
"Building";"BarracksReactor";NA;23;0
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";26;1
"Building";"BarracksTechLab";NA;26;0
"Building";"Starport";NA;26;0
"Unit";"Hellion";"Factory";27;2
"Unit";"SCV";"Command Center";27;1
"Unit";"Hellion";"Factory";27;2
"Unit";"SCV";"Command Center";27;1
"Building";"BarracksTechLab";NA;27;0
"Unit";"SCV";"Command Center";29;1
"Building";"CommandCenter";NA;24;0
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";34;1
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Hellion";"Factory";36;2
"Unit";"Marine";"Barracks";42;1
"Unit";"SCV";"Command Center";42;1
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";47;1
"Building";"SupplyDepot";NA;44;0
"Unit";"SCV";"Command Center";48;1
"Unit";"Marine";"Barracks";47;1
"Unit";"SCV";"Command Center";50;1
