"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;15;0
"Building";"Refinery";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";21;1
"Building";"Factory";NA;19;0
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";22;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"Marine";"Barracks";25;1
"Building";"Starport";NA;25;0
"Unit";"Marine";"Barracks";30;1
"Building";"StarportTechLab";NA;31;0
"Unit";"Marine";"Barracks";32;1
