"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";17;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;20;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Building";"BarracksReactor";NA;21;0
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";24;2
"Unit";"SCV";"Command Center";25;1
"Building";"Factory";NA;22;0
"Unit";"SCV";"Command Center";30;1
"Building";"BarracksReactor";NA;24;0
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";30;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"SCV";"Command Center";31;1
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";32;1
"Unit";"Cyclone";"Factory";31;3
"Unit";"SCV";"Command Center";36;1
"Unit";"Hellion";"Factory";32;2
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";41;1
"Building";"SupplyDepot";NA;37;0
"Building";"SupplyDepot";NA;44;0
"Unit";"Cyclone";"Factory";44;3
"Unit";"Hellion";"Factory";46;2
"Unit";"SCV";"Command Center";48;1
"Unit";"Hellion";"Factory";47;2
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";56;1
"Unit";"Cyclone";"Factory";48;3
"Building";"SupplyDepot";NA;48;0
