"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Building";"Factory";NA;20;0
"Building";"CommandCenter";NA;19;0
"Building";"BarracksReactor";NA;21;0
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Unit";"Marine";"Barracks";24;1
"Building";"FactoryTechLab";NA;24;0
"Unit";"SCV";"Command Center";25;1
"Building";"Starport";NA;24;0
"Unit";"SCV";"Command Center";29;1
"Unit";"Hellion";"Factory";30;2
"Unit";"Hellion";"Factory";30;2
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";31;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Hellion";"Factory";36;2
"Unit";"SCV";"Command Center";38;1
"Unit";"Hellion";"Factory";36;2
"Unit";"SCV";"Command Center";38;1
"Building";"SupplyDepot";NA;37;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";44;1
"Building";"FusionCore";NA;36;0
"Building";"SupplyDepot";NA;44;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";44;1
"Unit";"Liberator";"Starport";44;3
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";48;1
"Unit";"Hellion";"Factory";48;2
"Unit";"Hellion";"Factory";48;2
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";52;1
"Building";"CommandCenter";NA;38;0
"Building";"Refinery";NA;51;0
"Building";"Refinery";NA;51;0
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";58;1
"Building";"SupplyDepot";NA;53;0
"Building";"SupplyDepot";NA;53;0
"Building";"SupplyDepot";NA;53;0
"Unit";"SCV";"Command Center";59;1
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";62;1
"Unit";"Liberator";"Starport";53;3
"Unit";"Hellion";"Factory";61;2
"Unit";"Hellion";"Factory";61;2
"Unit";"SCV";"Command Center";63;1
"Unit";"SCV";"Command Center";64;1
"Unit";"SCV";"Command Center";65;1
"Building";"Armory";NA;59;0
"Building";"Armory";NA;59;0
"Unit";"SCV";"Command Center";72;1
"Unit";"SCV";"Command Center";73;1
"Building";"Refinery";NA;65;0
"Building";"Refinery";NA;68;0
"Unit";"SCV";"Command Center";75;1
"Unit";"Hellion";"Factory";75;2
"Unit";"Hellion";"Factory";75;2
"Unit";"SCV";"Command Center";77;1
"Unit";"Liberator";"Starport";65;3
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";82;1
"Unit";"SCV";"Command Center";86;1
"Unit";"SCV";"Command Center";87;1
"Unit";"SCV";"Command Center";88;1
"Building";"Factory";NA;75;0
"Building";"Factory";NA;75;0
"Unit";"SCV";"Command Center";89;1
"Unit";"SCV";"Command Center";90;1
"Unit";"SCV";"Command Center";91;1
"Unit";"SCV";"Command Center";92;1
"Building";"FactoryReactor";NA;88;0
"Unit";"SCV";"Command Center";95;1
"Unit";"SCV";"Command Center";95;1
"Building";"FactoryTechLab";NA;93;0
"Unit";"SCV";"Command Center";95;1
"Unit";"SCV";"Command Center";96;1
"Building";"Factory";NA;91;0
"Building";"Factory";NA;91;0
"Unit";"Liberator";"Starport";94;3
"Unit";"Liberator";"Starport";94;3
