"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";22;1
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Building";"CommandCenter";NA;19;0
"Building";"Factory";NA;21;0
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";25;1
"Building";"BarracksReactor";NA;25;0
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";27;1
"Building";"Starport";NA;25;0
"Unit";"SCV";"Command Center";27;1
"Building";"SupplyDepot";NA;27;0
"Unit";"SCV";"Command Center";29;1
"Building";"BarracksTechLab";NA;28;0
"Unit";"Hellion";"Factory";28;2
"Unit";"Hellion";"Factory";28;2
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";31;1
"Unit";"SCV";"Command Center";36;1
"Unit";"SCV";"Command Center";36;1
"Unit";"Hellion";"Factory";36;2
"Unit";"Hellion";"Factory";36;2
"Building";"SupplyDepot";NA;36;0
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";38;1
"Building";"SupplyDepot";NA;38;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";45;1
"Unit";"Hellion";"Factory";43;2
"Unit";"Hellion";"Factory";43;2
"Building";"BarracksTechLab";NA;45;0
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";51;1
"Building";"SupplyDepot";NA;46;0
"Unit";"Raven";"Starport";43;2
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";53;1
"Unit";"SCV";"Command Center";56;1
"Building";"SupplyDepot";NA;54;0
"Building";"Refinery";NA;56;0
"Building";"Refinery";NA;56;0
"Unit";"SCV";"Command Center";57;1
"Building";"EngineeringBay";NA;54;0
"Building";"EngineeringBay";NA;56;0
"Unit";"SCV";"Command Center";60;1
