"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Barracks";NA;16;0
"Building";"Refinery";NA;16;0
"Unit";"Reaper";"Barracks";19;1
"Building";"CommandCenter";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Building";"Factory";NA;22;0
"Building";"Refinery";NA;23;0
"Building";"BarracksReactor";NA;24;0
"Building";"Starport";NA;27;0
"Unit";"Hellion";"Factory";28;2
"Unit";"Hellion";"Factory";30;2
"Building";"FusionCore";NA;36;0
"Building";"CommandCenter";NA;38;0
"Unit";"Hellion";"Factory";39;2
"Unit";"Hellion";"Factory";41;2
"Building";"StarportTechLab";NA;44;0
"Unit";"Hellion";"Factory";46;2
"Unit";"Hellion";"Factory";49;2
"Unit";"Liberator";"Starport";52;3
"Building";"Refinery";NA;57;0
"Unit";"Hellion";"Factory";57;2
"Building";"Refinery";NA;59;0
"Unit";"Hellion";"Factory";59;2
"Unit";"Hellion";"Factory";65;2
"Unit";"Hellion";"Factory";67;2
"Unit";"Liberator";"Starport";71;3
"Building";"Armory";NA;74;0
"Building";"Armory";NA;74;0
"Unit";"Cyclone";"Factory";79;3
"Unit";"Cyclone";"Factory";85;3
"Unit";"Marine";"Barracks";90;1
"Unit";"Hellion";"Factory";91;2
"Unit";"Liberator";"Starport";94;3
"Building";"Factory";NA;97;0
"Building";"Factory";NA;97;0
"Unit";"Hellion";"Factory";100;2
"Unit";"Hellion";"Factory";102;2
"Building";"Refinery";NA;104;0
"Building";"Refinery";NA;107;0
"Unit";"Hellion";"Factory";107;2
"Building";"BarracksReactor";NA;112;0
"Unit";"Hellion";"Factory";112;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";114;0
"Building";"StarportReactor";NA;117;0
"Unit";"Hellion";"Factory";117;2
"Building";"FactoryTechLab";NA;119;0
"Unit";"Hellion";"Factory";119;2
"Unit";"Hellion";"Factory";126;2
"Unit";"Hellion";"Factory";131;2
"Building";"Factory";NA;133;0
"Building";"Factory";NA;133;0
"Unit";"Liberator";"Starport";133;3
"Unit";"Liberator";"Starport";136;3
"Building";"CommandCenter";NA;139;0
"Unit";"Hellion";"Factory";139;2
"Unit";"Hellion";"Factory";141;2
"Unit";"Hellion";"Factory";143;2
"Building";"CommandCenter";NA;145;0
"Unit";"Hellion";"Factory";148;2
"Building";"FactoryTechLab";NA;150;0
"Building";"FactoryReactor";NA;150;0
"Unit";"Hellion";"Factory";151;2
"Unit";"Hellion";"Factory";153;2
"Building";"Refinery";NA;155;0
"Unit";"Hellion";"Factory";155;2
"Building";"Refinery";NA;157;0
"Unit";"Hellion";"Factory";157;2
"Unit";"Hellion";"Factory";159;2
"Unit";"Hellion";"Factory";161;2
"Building";"CommandCenter";NA;163;0
"Building";"EngineeringBay";NA;163;0
"Unit";"Hellion";"Factory";163;2
"Unit";"Hellion";"Factory";165;2
"Unit";"Hellion";"Factory";167;2
"Unit";"Hellion";"Factory";169;2
"Upgrade";"TerranVehicleWeaponsLevel2";"Armory";171;0
"Unit";"Hellion";"Factory";171;2
"Unit";"Hellion";"Factory";173;2
"Unit";"Hellion";"Factory";175;2
"Unit";"Hellion";"Factory";177;2
"Unit";"Hellion";"Factory";179;2
"Unit";"Liberator";"Starport";181;3
"Unit";"Liberator";"Starport";184;3
"Unit";"Hellion";"Factory";187;2
"Unit";"Hellion";"Factory";189;2
"Unit";"Hellion";"Factory";191;2
"Unit";"Hellion";"Factory";193;2
"Unit";"Hellion";"Factory";195;2
"Unit";"Hellion";"Factory";197;2
"Unit";"Hellion";"Factory";199;2
"Unit";"Hellion";"Factory";201;2
"Unit";"Hellion";"Factory";203;2
"Building";"CommandCenter";NA;205;0
"Building";"Refinery";NA;205;0
"Building";"Refinery";NA;205;0
"Building";"CommandCenter";NA;205;0
"Unit";"Hellion";"Factory";205;2
"Building";"Factory";NA;207;0
"Building";"Factory";NA;207;0
"Unit";"Hellion";"Factory";207;2
"Unit";"Hellion";"Factory";209;2
"Unit";"Hellion";"Factory";211;2
"Unit";"Hellion";"Factory";213;2
"Unit";"Hellion";"Factory";215;2
"Unit";"Hellion";"Factory";217;2
"Unit";"Hellion";"Factory";219;2
"Unit";"Hellion";"Factory";221;2
"Unit";"Hellion";"Factory";223;2
"Unit";"Hellion";"Factory";225;2
"Building";"FactoryReactor";NA;227;0
"Building";"FactoryTechLab";NA;227;0
