"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"Stargate";NA;27
"Unit";"Adept";"Gateway";28
"Building";"Gateway";NA;37
"Building";"Gateway";NA;37
"Unit";"Oracle";"Stargate";37
"Building";"Pylon";NA;42
"Unit";"Adept";"Gateway";44
"Building";"Pylon";NA;48
"Building";"Pylon";NA;48
"Unit";"Oracle";"Stargate";48
"Unit";"Adept";"Gateway";53
"Unit";"Adept";"Gateway";55
"Unit";"Adept";"Gateway";57
"Building";"Nexus";NA;59
"Building";"Assimilator";NA;61
"Building";"Pylon";NA;62
"Building";"Assimilator";NA;62
"Building";"Pylon";NA;62
"Unit";"Sentry";"Gateway";66
"Unit";"Sentry";"Gateway";68
"Unit";"Sentry";"Gateway";70
"Building";"TwilightCouncil";NA;74
"Building";"Forge";NA;74
"Building";"Pylon";NA;74
"Building";"RoboticsFacility";NA;75
"Building";"Pylon";NA;75
"Unit";"Zealot";"Gateway";78
"Unit";"Zealot";"Gateway";80
"Unit";"Zealot";"Gateway";82
"Building";"Assimilator";NA;87
"Building";"Assimilator";NA;88
"Unit";"Phoenix";"Stargate";88
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";91
"Upgrade";"Charge";"TwilightCouncil";92
"Building";"TemplarArchive";NA;94
"Building";"Pylon";NA;96
"Building";"Pylon";NA;98
"Building";"Gateway";NA;98
"Building";"Gateway";NA;98
"Building";"Gateway";NA;99
"Unit";"Phoenix";"Stargate";99
"Building";"Gateway";NA;101
"Unit";"Observer";"Robotics Facility";102
"Building";"Gateway";NA;103
"Unit";"Immortal";"Robotics Facility";105
"Building";"PhotonCannon";NA;109
"Building";"Nexus";NA;109
"Building";"PhotonCannon";NA;109
"Building";"HighTemplar";NA;109
"Building";"HighTemplar";NA;109
"Building";"HighTemplar";NA;109
"Building";"Pylon";NA;109
"Building";"PhotonCannon";NA;109
"Building";"Pylon";NA;112
"Building";"Pylon";NA;112
"Unit";"Immortal";"Robotics Facility";112
"Building";"Assimilator";NA;116
"Building";"HighTemplar";NA;116
"Building";"Pylon";NA;117
"Building";"PhotonCannon";NA;119
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";119
"Building";"RoboticsFacility";NA;119
"Building";"HighTemplar";NA;119
"Building";"HighTemplar";NA;119
"Unit";"Zealot";"Gateway";119
"Unit";"Zealot";"Gateway";121
"Unit";"Zealot";"Gateway";123
"Unit";"Archon";"High Templar";125
"Unit";"Immortal";"Robotics Facility";125
"Building";"Gateway";NA;129
"Building";"Gateway";NA;129
"Unit";"Phoenix";"Stargate";129
"Building";"HighTemplar";NA;131
"Building";"HighTemplar";NA;131
"Unit";"Archon";"High Templar";131
"Building";"PhotonCannon";NA;131
"Unit";"Zealot";"Gateway";131
"Unit";"Zealot";"Gateway";133
"Unit";"Zealot";"Gateway";135
"Unit";"Zealot";"Gateway";137
"Unit";"Zealot";"Gateway";139
"Unit";"Zealot";"Gateway";141
"Unit";"Immortal";"Robotics Facility";143
"Building";"Pylon";NA;147
"Unit";"Immortal";"Robotics Facility";147
"Building";"Pylon";NA;151
"Building";"Pylon";NA;151
"Building";"HighTemplar";NA;151
"Building";"HighTemplar";NA;151
"Unit";"Archon";"High Templar";151
"Unit";"Immortal";"Robotics Facility";155
"Unit";"Immortal";"Robotics Facility";159
"Unit";"Phoenix";"Stargate";163
"Building";"HighTemplar";NA;165
"Building";"HighTemplar";NA;165
"Unit";"Archon";"High Templar";166
"Building";"Pylon";NA;166
"Unit";"Zealot";"Gateway";166
"Unit";"Zealot";"Gateway";168
"Building";"Pylon";NA;170
"Unit";"Zealot";"Gateway";170
"Unit";"Zealot";"Gateway";172
"Unit";"Zealot";"Gateway";174
"Building";"HighTemplar";NA;176
"Building";"HighTemplar";NA;176
"Unit";"Archon";"High Templar";176
"Unit";"Zealot";"Gateway";176
"Unit";"Zealot";"Gateway";178
"Unit";"Zealot";"Gateway";180
"Unit";"Immortal";"Robotics Facility";182
"Unit";"Immortal";"Robotics Facility";186
"Building";"TemplarArchive";NA;190
"Unit";"Immortal";"Robotics Facility";190
"Building";"PhotonCannon";NA;194
"Building";"PhotonCannon";NA;194
"Building";"Pylon";NA;194
"Building";"Pylon";NA;194
"Building";"Assimilator";NA;194
"Unit";"Zealot";"Gateway";194
"Unit";"Zealot";"Gateway";196
"Unit";"Zealot";"Gateway";198
"Unit";"Zealot";"Gateway";200
"Unit";"Zealot";"Gateway";202
"Unit";"Zealot";"Gateway";204
"Unit";"Zealot";"Gateway";206
"Unit";"Zealot";"Gateway";208
"Unit";"Zealot";"Gateway";210
"Unit";"Zealot";"Gateway";212
"Building";"PhotonCannon";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"WarpGateResearch";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"PsiStormTech";NA;214
"Upgrade";"SprayProtoss";NA;214
"Upgrade";"SprayProtoss";NA;214
