"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"SpawningPool";NA;17
"Building";"Hatchery";NA;18
"Building";"Extractor";NA;20
"Unit";"Queen";"Hatchery";21
"Unit";"Zergling";"Larva";23
"Unit";"Zergling";"Larva";24
"Unit";"Overlord";"Larva";25
"Unit";"Queen";"Hatchery";27
"Unit";"Queen";"Hatchery";30
"Unit";"Overlord";"Larva";36
"Unit";"Overlord";"Larva";40
"Building";"CreepTumorQueen";NA;41
"Unit";"Queen";"Hatchery";41
"Building";"Hatchery";NA;43
"Unit";"Zergling";"Larva";48
"Unit";"Zergling";"Larva";49
"Unit";"Zergling";"Larva";50
"Unit";"Zergling";"Larva";51
"Unit";"Zergling";"Larva";52
"Unit";"Zergling";"Larva";53
"Unit";"Zergling";"Larva";54
"Unit";"Zergling";"Larva";55
"Building";"CreepTumor";NA;56
"Building";"CreepTumorQueen";NA;56
"Unit";"Overlord";"Larva";56
"Unit";"Queen";"Hatchery";56
"Unit";"Overlord";"Larva";62
"Building";"CreepTumorQueen";NA;62
"Unit";"Queen";"Hatchery";62
"Building";"CreepTumor";NA;64
"Building";"CreepTumor";NA;64
"Unit";"Overlord";"Larva";64
"Unit";"Queen";"Hatchery";68
"Unit";"Overlord";"Larva";73
"Building";"CreepTumor";NA;73
"Building";"Extractor";NA;73
"Unit";"Queen";"Hatchery";79
"Building";"SporeCrawler";NA;81
"Building";"SporeCrawler";NA;81
"Unit";"Zergling";"Larva";87
"Unit";"Zergling";"Larva";88
"Building";"SporeCrawler";NA;89
"Building";"EvolutionChamber";NA;89
"Building";"EvolutionChamber";NA;89
"Unit";"Queen";"Hatchery";89
"Unit";"Queen";"Hatchery";91
"Unit";"Queen";"Hatchery";93
"Building";"CreepTumor";NA;95
"Building";"SporeCrawler";NA;95
"Building";"CreepTumorQueen";NA;95
"Building";"CreepTumorQueen";NA;95
"Building";"CreepTumorQueen";NA;95
"Building";"Extractor";NA;100
"Building";"CreepTumorQueen";NA;101
"Building";"Extractor";NA;101
"Building";"Extractor";NA;101
"Building";"Extractor";NA;102
"Building";"CreepTumor";NA;103
"Building";"CreepTumorQueen";NA;108
"Building";"CreepTumorQueen";NA;108
"Unit";"Overlord";"Larva";108
"Unit";"Zergling";"Larva";119
"Unit";"Zergling";"Larva";120
"Unit";"Zergling";"Larva";121
"Unit";"Zergling";"Larva";122
"Building";"CreepTumor";NA;123
"Unit";"Overlord";"Larva";123
"Unit";"Overlord";"Larva";123
"Unit";"Overlord";"Larva";123
"Unit";"Overlord";"Larva";123
"Building";"RoachWarren";NA;123
"Building";"BanelingNest";NA;123
"Building";"CreepTumorQueen";NA;123
"Building";"CreepTumor";NA;123
