"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;19;0
"Building";"Factory";NA;19;0
"Building";"SupplyDepot";NA;21;0
"Unit";"SCV";"Command Center";22;1
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";22;1
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";24;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"SCV";"Command Center";24;1
"Unit";"Cyclone";"Factory";24;3
"Building";"EngineeringBay";NA;24;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";32;1
"Unit";"Cyclone";"Factory";32;3
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";34;1
"Unit";"Cyclone";"Factory";33;3
"Building";"MissileTurret";NA;37;0
"Building";"MissileTurret";NA;37;0
"Building";"SupplyDepot";NA;37;0
"Unit";"SCV";"Command Center";42;1
"Unit";"SCV";"Command Center";42;1
"Unit";"Cyclone";"Factory";42;3
"Building";"SupplyDepot";NA;42;0
"Unit";"SCV";"Command Center";42;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Cyclone";"Factory";42;3
"Unit";"SCV";"Command Center";47;1
"Building";"Refinery";NA;47;0
"Building";"SupplyDepot";NA;47;0
"Unit";"SCV";"Command Center";52;1
"Building";"Refinery";NA;47;0
"Unit";"Cyclone";"Factory";47;3
"Building";"MissileTurret";NA;52;0
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";54;1
