"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;20;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";24;1
"Building";"CommandCenter";NA;19;0
"Building";"Factory";NA;21;0
"Unit";"SCV";"Command Center";24;1
"Building";"Refinery";NA;24;0
"Unit";"SCV";"Command Center";25;1
"Building";"BarracksReactor";NA;24;0
"Unit";"SCV";"Command Center";26;1
"Unit";"Cyclone";"Factory";26;3
"Unit";"SCV";"Command Center";27;1
"Unit";"SCV";"Command Center";27;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";34;1
"Building";"SupplyDepot";NA;33;0
"Unit";"SCV";"Command Center";35;1
"Unit";"Cyclone";"Factory";34;3
"Unit";"Cyclone";"Factory";34;3
"Unit";"SCV";"Command Center";36;1
"Building";"Starport";NA;33;0
"Unit";"SCV";"Command Center";37;1
"Building";"SupplyDepot";NA;36;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";46;1
"Unit";"Cyclone";"Factory";45;3
"Unit";"Cyclone";"Factory";45;3
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";48;1
"Building";"SupplyDepot";NA;47;0
"Building";"BarracksReactor";NA;45;0
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";56;1
"Building";"Refinery";NA;55;0
"Unit";"Liberator";"Starport";46;3
"Unit";"SCV";"Command Center";57;1
"Building";"SupplyDepot";NA;57;0
"Building";"SupplyDepot";NA;57;0
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";62;1
"Building";"Factory";NA;49;0
"Unit";"SCV";"Command Center";63;1
"Unit";"SCV";"Command Center";65;1
"Unit";"SCV";"Command Center";66;1
"Building";"Factory";NA;59;0
"Building";"FactoryTechLab";NA;66;0
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
"Building";"SupplyDepot";NA;68;0
"Unit";"Hellion";"Factory";68;2
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";70;1
"Building";"Factory";NA;66;0
"Building";"EngineeringBay";NA;68;0
"Building";"FactoryTechLab";NA;74;0
"Unit";"SCV";"Command Center";74;1
"Building";"FactoryTechLab";NA;74;0
"Unit";"SCV";"Command Center";74;1
"Building";"Armory";NA;68;0
"Building";"CommandCenter";NA;67;0
"Building";"SupplyDepot";NA;74;0
"Building";"SupplyDepot";NA;74;0
"Building";"SensorTower";NA;75;0
"Unit";"SCV";"Command Center";76;1
"Unit";"SCV";"Command Center";76;1
"Building";"Refinery";NA;76;0
"Unit";"SCV";"Command Center";76;1
"Building";"Refinery";NA;76;0
"Unit";"SCV";"Command Center";77;1
"Unit";"Hellion";"Factory";77;2
"Unit";"Hellion";"Factory";77;2
"Unit";"SCV";"Command Center";78;1
"Building";"MissileTurret";NA;78;0
"Unit";"SCV";"Command Center";80;1
"Unit";"SCV";"Command Center";80;1
"Building";"MissileTurret";NA;79;0
"Unit";"SCV";"Command Center";84;1
"Unit";"SCV";"Command Center";85;1
"Unit";"SCV";"Command Center";88;1
"Building";"SupplyDepot";NA;86;0
"Building";"SupplyDepot";NA;86;0
"Unit";"SCV";"Command Center";89;1
"Unit";"Hellion";"Factory";87;2
"Building";"SupplyDepot";NA;88;0
"Unit";"SCV";"Command Center";91;1
"Unit";"Hellion";"Factory";90;2
"Unit";"SCV";"Command Center";93;1
"Unit";"Liberator";"Starport";87;3
"Building";"SupplyDepot";NA;91;0
"Building";"SupplyDepot";NA;96;0
"Building";"SupplyDepot";NA;96;0
"Unit";"Liberator";"Starport";93;3
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";85;0
"Unit";"Hellion";"Factory";100;2
"Unit";"Hellion";"Factory";100;2
"Unit";"Hellion";"Factory";103;2
"Unit";"Hellion";"Factory";105;2
"Unit";"Hellion";"Factory";107;2
"Unit";"Hellion";"Factory";109;2
"Unit";"Hellion";"Factory";111;2
"Building";"Factory";NA;109;0
"Building";"Factory";NA;109;0
"Unit";"Hellion";"Factory";117;2
"Unit";"Hellion";"Factory";117;2
"Unit";"Hellion";"Factory";117;2
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"MissileTurret";NA;117;0
"Building";"CommandCenter";NA;109;0
"Unit";"Hellion";"Factory";123;2
