"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";13;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";14;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;19;0
"Building";"Factory";NA;19;0
"Building";"BarracksReactor";NA;20;0
"Building";"SupplyDepot";NA;22;0
"Building";"SupplyDepot";NA;22;0
"Unit";"Cyclone";"Factory";22;3
"Unit";"Marine";"Barracks";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"Marine";"Barracks";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"Cyclone";"Factory";25;3
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Cyclone";"Factory";33;3
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";35;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Cyclone";"Factory";41;3
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";42;1
"Unit";"SCV";"Command Center";43;1
"Building";"SupplyDepot";NA;43;0
"Unit";"SCV";"Command Center";49;1
"Unit";"Cyclone";"Factory";49;3
"Unit";"SCV";"Command Center";50;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";55;1
"Building";"FactoryTechLab";NA;56;0
"Building";"SupplyDepot";NA;56;0
"Unit";"SCV";"Command Center";58;1
"Building";"CommandCenter";NA;49;0
"Unit";"Marine";"Barracks";58;1
"Unit";"SCV";"Command Center";58;1
"Building";"Starport";NA;58;0
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";61;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";63;1
"Unit";"SCV";"Command Center";64;1
"Unit";"Medivac";"Starport";61;2
"Unit";"Marine";"Barracks";64;1
"Unit";"Marine";"Barracks";64;1
"Unit";"SCV";"Command Center";64;1
"Unit";"SCV";"Command Center";66;1
"Unit";"SCV";"Command Center";71;1
"Unit";"SCV";"Command Center";71;1
"Building";"SupplyDepot";NA;69;0
"Unit";"SCV";"Command Center";72;1
"Unit";"SCV";"Command Center";74;1
"Building";"BarracksTechLab";NA;72;0
"Unit";"SCV";"Command Center";74;1
"Building";"SupplyDepot";NA;74;0
"Unit";"Medivac";"Starport";74;2
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";79;1
