"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Building";"BarracksReactor";NA;18;0
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"Marine";"Barracks";20;1
"Unit";"Marine";"Barracks";20;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Marine";"Barracks";20;1
"Building";"Refinery";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Building";"CommandCenter";NA;19;0
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Unit";"SCV";"Command Center";29;1
"Building";"Starport";NA;26;0
"Building";"FactoryReactor";NA;26;0
"Unit";"SCV";"Command Center";29;1
"Unit";"Marine";"Barracks";29;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";30;1
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";33;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Medivac";"Starport";33;2
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";36;1
"Building";"Bunker";NA;35;0
"Building";"BarracksTechLab";NA;37;0
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";41;1
"Building";"FactoryTechLab";NA;39;0
"Unit";"SCV";"Command Center";41;1
"Building";"SupplyDepot";NA;41;0
"Building";"Barracks";NA;37;0
"Building";"Barracks";NA;39;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";44;1
"Unit";"Marine";"Barracks";44;1
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";47;1
"Building";"StarportReactor";NA;44;0
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Building";"SupplyDepot";NA;49;0
"Building";"SupplyDepot";NA;49;0
