"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Building";"Barracks";NA;15;0
"Building";"SupplyDepot";NA;18;0
"Unit";"SCV";"Command Center";18;1
"Building";"BarracksReactor";NA;18;0
"Building";"Factory";NA;18;0
"Unit";"SCV";"Command Center";18;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Cyclone";"Factory";20;3
"Unit";"Cyclone";"Factory";20;3
"Building";"SupplyDepot";NA;20;0
"Unit";"SCV";"Command Center";28;1
"Unit";"Cyclone";"Factory";28;3
"Unit";"Cyclone";"Factory";28;3
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Cyclone";"Factory";35;3
"Building";"SupplyDepot";NA;36;0
"Unit";"Cyclone";"Factory";36;3
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";43;1
"Unit";"Cyclone";"Factory";40;3
"Unit";"Cyclone";"Factory";44;3
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";52;1
"Unit";"Cyclone";"Factory";51;3
"Unit";"SCV";"Command Center";56;1
"Unit";"Cyclone";"Factory";53;3
"Unit";"Cyclone";"Factory";56;3
