"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Reaper";"Barracks";19;1
"Building";"SupplyDepot";NA;20;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Hellion";"Factory";22;2
"Unit";"SCV";"Command Center";23;1
"Building";"BarracksReactor";NA;21;0
"Building";"SupplyDepot";NA;22;0
"Unit";"SCV";"Command Center";25;1
"Building";"Starport";NA;22;0
"Unit";"SCV";"Command Center";27;1
"Building";"StarportTechLab";NA;27;0
"Building";"SupplyDepot";NA;27;0
"Unit";"Cyclone";"Factory";27;3
"Unit";"Cyclone";"Factory";27;3
"Unit";"SCV";"Command Center";27;1
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";35;1
"Building";"FactoryTechLab";NA;37;0
"Unit";"SCV";"Command Center";37;1
"Unit";"Raven";"Starport";36;2
"Unit";"SCV";"Command Center";37;1
"Building";"Factory";NA;36;0
"Unit";"SCV";"Command Center";41;1
"Building";"CommandCenter";NA;35;0
"Unit";"Hellion";"Factory";41;2
"Unit";"Hellion";"Factory";41;2
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";42;1
"Building";"Refinery";NA;42;0
"Building";"Refinery";NA;42;0
"Building";"StarportReactor";NA;41;0
"Unit";"Hellion";"Factory";48;2
"Unit";"Hellion";"Factory";48;2
"Building";"Factory";NA;41;0
"Unit";"SCV";"Command Center";48;1
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";54;1
"Unit";"Hellion";"Factory";54;2
"Unit";"SCV";"Command Center";59;1
"Building";"SupplyDepot";NA;56;0
"Building";"SupplyDepot";NA;57;0
"Building";"SupplyDepot";NA;59;0
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Hellion";"Factory";60;2
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Building";"SupplyDepot";NA;62;0
"Unit";"SCV";"Command Center";64;1
"Building";"Refinery";NA;62;0
"Building";"EngineeringBay";NA;62;0
"Unit";"SCV";"Command Center";67;1
"Building";"Armory";NA;64;0
"Unit";"SCV";"Command Center";68;1
"Unit";"Hellion";"Factory";68;2
"Unit";"Hellion";"Factory";68;2
"Building";"CommandCenter";NA;62;0
"Unit";"SCV";"Command Center";68;1
"Building";"MissileTurret";NA;68;0
"Unit";"SCV";"Command Center";73;1
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";75;1
"Building";"Starport";NA;73;0
"Building";"Starport";NA;74;0
"Unit";"SCV";"Command Center";75;1
"Unit";"SCV";"Command Center";76;1
"Unit";"Hellion";"Factory";77;2
"Unit";"Hellion";"Factory";77;2
"Building";"MissileTurret";NA;77;0
"Building";"CommandCenter";NA;68;0
"Unit";"SCV";"Command Center";79;1
"Building";"StarportReactor";NA;77;0
"Building";"Refinery";NA;79;0
"Building";"MissileTurret";NA;83;0
"Unit";"Liberator";"Starport";79;3
"Building";"StarportTechLab";NA;84;0
"Unit";"Hellion";"Factory";84;2
"Unit";"Hellion";"Factory";84;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";75;0
"Building";"MissileTurret";NA;87;0
"Building";"MissileTurret";NA;87;0
"Building";"Refinery";NA;87;0
"Building";"Refinery";NA;87;0
"Unit";"Hellion";"Factory";91;2
"Unit";"Hellion";"Factory";91;2
"Unit";"Liberator";"Starport";91;3
"Unit";"Hellion";"Factory";95;2
"Unit";"Hellion";"Factory";95;2
