"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Building";"Refinery";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Building";"BarracksTechLab";NA;20;0
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Building";"Starport";NA;21;0
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";23;1
"Unit";"Hellion";"Factory";23;2
"Unit";"SCV";"Command Center";25;1
"Unit";"Marine";"Barracks";24;1
"Unit";"SCV";"Command Center";29;1
"Unit";"SCV";"Command Center";31;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"Banshee";"Starport";28;3
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";39;1
"Building";"SupplyDepot";NA;38;0
"Unit";"SCV";"Command Center";40;1
"Unit";"Raven";"Starport";38;2
"Unit";"Cyclone";"Factory";40;3
"Unit";"SCV";"Command Center";41;1
"Building";"BarracksReactor";NA;40;0
"Building";"CommandCenter";NA;35;0
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";47;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";49;1
"Unit";"Cyclone";"Factory";49;3
"Unit";"Cyclone";"Factory";49;3
"Unit";"SCV";"Command Center";50;1
"Building";"CommandCenter";NA;43;0
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";58;1
