"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";18;1
"Unit";"SCV";"Command Center";18;1
"Unit";"SCV";"Command Center";20;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";22;1
"Building";"SupplyDepot";NA;23;0
"Building";"Factory";NA;22;0
"Building";"Factory";NA;22;0
"Building";"Factory";NA;22;0
"Unit";"Hellion";"Factory";24;2
"Unit";"Cyclone";"Factory";24;3
"Building";"SupplyDepot";NA;24;0
"Unit";"SCV";"Command Center";26;1
"Building";"SupplyDepot";NA;30;0
"Unit";"Cyclone";"Factory";30;3
"Unit";"Cyclone";"Factory";30;3
"Unit";"SCV";"Command Center";30;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"Cyclone";"Factory";37;3
"Unit";"Cyclone";"Factory";37;3
"Building";"SupplyDepot";NA;40;0
"Unit";"Hellion";"Factory";40;2
"Unit";"Hellion";"Factory";46;2
"Building";"SupplyDepot";NA;48;0
"Unit";"Cyclone";"Factory";48;3
"Unit";"Cyclone";"Factory";48;3
"Unit";"Hellion";"Factory";53;2
"Unit";"Cyclone";"Factory";53;3
"Unit";"SCV";"Command Center";58;1
"Unit";"Hellion";"Factory";61;2
"Unit";"Cyclone";"Factory";62;3
"Building";"SupplyDepot";NA;62;0
"Unit";"Cyclone";"Factory";62;3
"Unit";"Hellion";"Factory";62;2
"Unit";"SCV";"Command Center";70;1
"Unit";"Cyclone";"Factory";70;3
"Unit";"Cyclone";"Factory";72;3
"Unit";"SCV";"Command Center";76;1
"Unit";"Cyclone";"Factory";73;3
"Unit";"Hellion";"Factory";76;2
"Unit";"Cyclone";"Factory";85;3
"Unit";"SCV";"Command Center";88;1
"Unit";"Cyclone";"Factory";88;3
"Unit";"Hellion";"Factory";89;2
"Unit";"Cyclone";"Factory";92;3
"Unit";"Marine";"Barracks";92;1
"Unit";"Hellion";"Factory";92;2
"Unit";"Hellion";"Factory";94;2
"Unit";"Hellion";"Factory";100;2
"Unit";"Hellion";"Factory";100;2
