"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;14;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;20;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;22;0
"Unit";"Adept";"Gateway";27;2
"Unit";"Oracle";"Stargate";28;3
"Building";"Gateway";NA;33;0
"Unit";"Oracle";"Stargate";37;3
"Building";"Pylon";NA;43;0
"Building";"TwilightCouncil";NA;44;0
"Unit";"Phoenix";"Stargate";48;2
"Building";"Pylon";NA;50;0
"Building";"Gateway";NA;45;0
"Building";"Assimilator";NA;52;0
"Building";"Assimilator";NA;52;0
"Building";"Pylon";NA;54;0
"Building";"Gateway";NA;48;0
"Unit";"Adept";"Gateway";58;2
"Unit";"Adept";"Gateway";58;2
"Unit";"Adept";"Gateway";58;2
"Building";"Pylon";NA;58;0
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";69;2
"Unit";"Adept";"Gateway";69;2
"Unit";"Adept";"Gateway";69;2
"Building";"Pylon";NA;65;0
"Building";"Gateway";NA;58;0
"Building";"Pylon";NA;73;0
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";87;2
"Building";"Nexus";NA;58;0
"Building";"RoboticsFacility";NA;87;0
"Building";"RoboticsFacility";NA;89;0
"Unit";"Sentry";"Gateway";103;2
"Building";"Forge";NA;96;0
"Unit";"Sentry";"Gateway";103;2
"Building";"TemplarArchive";NA;96;0
"Unit";"Immortal";"Robotics Facility";96;4
"Upgrade";"Charge";"TwilightCouncil";89;0
"Unit";"Immortal";"Robotics Facility";96;4
"Unit";"Zealot";"Gateway";115;2
"Building";"Pylon";NA;103;0
"Unit";"Zealot";"Gateway";115;2
"Unit";"Zealot";"Gateway";115;2
"Building";"Assimilator";NA;102;0
"Building";"Assimilator";NA;102;0
"Building";"Gateway";NA;98;0
"Building";"HighTemplar";NA;124;0
"Building";"HighTemplar";NA;124;0
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Unit";"Immortal";"Robotics Facility";103;4
"Building";"Gateway";NA;103;0
"Unit";"Immortal";"Robotics Facility";111;4
"Building";"Pylon";NA;136;0
"Building";"Pylon";NA;140;0
"Building";"HighTemplar";NA;141;0
"Building";"HighTemplar";NA;141;0
"Building";"HighTemplar";NA;141;0
"Building";"HighTemplar";NA;141;0
"Building";"Assimilator";NA;140;0
"Unit";"Zealot";"Gateway";142;2
"Building";"Pylon";NA;140;0
"Unit";"Archon";"High Templar";141;0
"Building";"Assimilator";NA;140;0
"Unit";"Archon";"High Templar";141;0
"Building";"Pylon";NA;141;0
"Building";"Pylon";NA;141;0
"Building";"HighTemplar";NA;144;0
"Building";"HighTemplar";NA;144;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";121;0
"Building";"Nexus";NA;136;0
"Building";"HighTemplar";NA;146;0
"Building";"HighTemplar";NA;146;0
"Unit";"Zealot";"Gateway";146;2
"Unit";"Zealot";"Gateway";146;2
"Unit";"Zealot";"Gateway";146;2
"Unit";"Zealot";"Gateway";146;2
"Building";"Gateway";NA;144;0
"Building";"Gateway";NA;144;0
"Building";"Gateway";NA;144;0
"Unit";"Immortal";"Robotics Facility";146;4
"Unit";"Immortal";"Robotics Facility";146;4
"Building";"Pylon";NA;146;0
"Building";"HighTemplar";NA;165;0
"Building";"HighTemplar";NA;165;0
"Unit";"Zealot";"Gateway";165;2
"Unit";"Zealot";"Gateway";165;2
"Unit";"Zealot";"Gateway";165;2
"Building";"Forge";NA;146;0
"Unit";"Archon";"High Templar";171;0
"Unit";"Zealot";"Gateway";171;2
"Unit";"Zealot";"Gateway";171;2
"Building";"PhotonCannon";NA;157;0
"Building";"PhotonCannon";NA;157;0
"Building";"ShieldBattery";NA;157;0
"Unit";"Zealot";"Gateway";175;2
"Unit";"Zealot";"Gateway";175;2
"Building";"Pylon";NA;175;0
"Unit";"Archon";"High Templar";179;0
"Unit";"Zealot";"Gateway";179;2
"Building";"FleetBeacon";NA;175;0
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Building";"Gateway";NA;175;0
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Building";"Gateway";NA;175;0
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Building";"Stargate";NA;175;0
"Building";"Stargate";NA;175;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";146;0
"Unit";"Zealot";"Gateway";199;2
