"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;19;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Nexus";NA;19;0
"Building";"Assimilator";NA;22;0
"Unit";"Adept";"Gateway";22;2
"Unit";"Adept";"Gateway";22;2
"Unit";"Adept";"Gateway";23;2
"Unit";"Adept";"Gateway";23;2
"Building";"Assimilator";NA;30;0
"Building";"Pylon";NA;43;0
"Building";"Stargate";NA;41;0
"Building";"Stargate";NA;41;0
"Building";"Pylon";NA;48;0
"Unit";"Phoenix";"Stargate";48;2
"Unit";"Phoenix";"Stargate";49;2
"Unit";"Sentry";"Gateway";53;2
"Building";"Pylon";NA;51;0
"Building";"Assimilator";NA;51;0
"Unit";"Phoenix";"Stargate";51;2
"Unit";"Phoenix";"Stargate";51;2
"Unit";"Zealot";"Gateway";65;2
"Building";"Nexus";NA;47;0
"Unit";"Phoenix";"Stargate";59;2
"Unit";"Phoenix";"Stargate";61;2
"Building";"Pylon";NA;67;0
"Building";"Assimilator";NA;67;0
"Building";"Assimilator";NA;67;0
"Unit";"Phoenix";"Stargate";67;2
"Unit";"Phoenix";"Stargate";73;2
"Building";"Pylon";NA;75;0
"Unit";"Phoenix";"Stargate";73;2
"Unit";"Zealot";"Gateway";77;2
"Unit";"Zealot";"Gateway";77;2
"Unit";"Sentry";"Gateway";84;2
"Unit";"Sentry";"Gateway";84;2
"Building";"Pylon";NA;83;0
"Building";"ShieldBattery";NA;83;0
"Building";"ShieldBattery";NA;83;0
"Building";"ShieldBattery";NA;83;0
"Building";"Pylon";NA;84;0
"Building";"Pylon";NA;84;0
"Building";"Pylon";NA;88;0
"Building";"Pylon";NA;88;0
