"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";21;2
"Building";"Nexus";NA;19;0
"Unit";"Adept";"Gateway";24;2
"Building";"RoboticsFacility";NA;26;0
"Unit";"Sentry";"Gateway";30;2
"Unit";"Immortal";"Robotics Facility";34;4
"Building";"Assimilator";NA;39;0
"Building";"Pylon";NA;41;0
"Building";"Gateway";NA;35;0
"Building";"TwilightCouncil";NA;39;0
"Unit";"Immortal";"Robotics Facility";45;4
"Building";"Gateway";NA;47;0
"Building";"Pylon";NA;49;0
"Building";"Pylon";NA;51;0
"Building";"Pylon";NA;55;0
"Unit";"Sentry";"Gateway";55;2
"Unit";"Sentry";"Gateway";55;2
"Unit";"Sentry";"Gateway";55;2
"Building";"Gateway";NA;49;0
"Building";"Gateway";NA;49;0
"Unit";"Sentry";"Gateway";61;2
"Unit";"Sentry";"Gateway";61;2
"Unit";"Sentry";"Gateway";61;2
"Building";"Pylon";NA;61;0
"Building";"Gateway";NA;55;0
"Building";"Pylon";NA;61;0
"Building";"Gateway";NA;55;0
"Building";"Pylon";NA;67;0
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Unit";"Adept";"Gateway";67;2
"Building";"ShieldBattery";NA;67;0
"Building";"ShieldBattery";NA;67;0
"Building";"Pylon";NA;81;0
"Building";"Pylon";NA;81;0
