"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;19;0
"Building";"TwilightCouncil";NA;23;0
"Unit";"Adept";"Gateway";24;2
"Building";"Gateway";NA;27;0
"Building";"Gateway";NA;31;0
"Building";"Pylon";NA;37;0
"Building";"Pylon";NA;37;0
"Unit";"Adept";"Gateway";41;2
"Unit";"Adept";"Gateway";41;2
"Unit";"Adept";"Gateway";41;2
"Unit";"Adept";"Gateway";49;2
"Unit";"Adept";"Gateway";49;2
"Unit";"Adept";"Gateway";49;2
"Building";"Pylon";NA;49;0
"Building";"Assimilator";NA;55;0
"Building";"Assimilator";NA;55;0
"Building";"Nexus";NA;41;0
"Building";"Forge";NA;55;0
"Building";"RoboticsFacility";NA;55;0
"Building";"RoboticsFacility";NA;55;0
"Unit";"Adept";"Gateway";55;2
"Unit";"Adept";"Gateway";55;2
"Unit";"Adept";"Gateway";55;2
"Building";"Gateway";NA;55;0
"Unit";"Immortal";"Robotics Facility";55;4
"Unit";"Immortal";"Robotics Facility";55;4
"Unit";"Sentry";"Gateway";61;2
"Unit";"Sentry";"Gateway";61;2
"Unit";"Sentry";"Gateway";77;2
"Building";"Gateway";NA;61;0
"Unit";"Stalker";"Gateway";83;2
"Unit";"Stalker";"Gateway";83;2
"Building";"Gateway";NA;61;0
"Building";"Gateway";NA;61;0
"Building";"Gateway";NA;75;0
"Unit";"Immortal";"Robotics Facility";77;4
"Unit";"Immortal";"Robotics Facility";89;4
"Building";"CyberneticsCore";NA;89;0
"Upgrade";"Charge";"TwilightCouncil";76;0
"Building";"Pylon";NA;96;0
"Building";"Pylon";NA;96;0
"Unit";"Phoenix";"Stargate";96;2
"Unit";"Phoenix";"Stargate";96;2
"Building";"Pylon";NA;101;0
"Unit";"Phoenix";"Stargate";96;2
"Unit";"Observer";"Robotics Facility";101;1
"Building";"Pylon";NA;101;0
"Building";"Pylon";NA;101;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";82;0
"Unit";"Immortal";"Robotics Facility";96;4
"Building";"Gateway";NA;96;0
"Building";"Gateway";NA;96;0
"Building";"Pylon";NA;115;0
"Unit";"Immortal";"Robotics Facility";111;4
"Unit";"Immortal";"Robotics Facility";111;4
"Building";"Assimilator";NA;115;0
"Building";"Assimilator";NA;115;0
"Building";"Pylon";NA;115;0
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Building";"TemplarArchive";NA;115;0
"Building";"Pylon";NA;126;0
"Unit";"Immortal";"Robotics Facility";115;4
"Unit";"Immortal";"Robotics Facility";115;4
"Building";"Nexus";NA;115;0
"Building";"Assimilator";NA;136;0
"Building";"Assimilator";NA;136;0
"Building";"HighTemplar";NA;144;0
"Building";"HighTemplar";NA;144;0
"Unit";"Zealot";"Gateway";144;2
"Unit";"Zealot";"Gateway";144;2
"Unit";"Zealot";"Gateway";144;2
"Unit";"Zealot";"Gateway";144;2
"Unit";"Colossus";"Robotics Facility";122;6
"Unit";"Archon";"High Templar";152;0
