"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;18;0
"Building";"Gateway";NA;20;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Sentry";"Gateway";24;2
"Unit";"Stalker";"Gateway";26;2
"Building";"Pylon";NA;28;0
"Building";"Stargate";NA;28;0
"Building";"Nexus";NA;28;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";30;2
"Unit";"Oracle";"Stargate";32;3
"Building";"ShieldBattery";NA;35;0
"Unit";"Phoenix";"Stargate";35;2
"Building";"ShieldBattery";NA;37;0
"Unit";"Oracle";"Stargate";37;3
"Building";"Pylon";NA;40;0
"Building";"OracleStasisTrap";NA;40;0
"Unit";"Stalker";"Gateway";40;2
"Unit";"Stalker";"Gateway";42;2
"Building";"RoboticsFacility";NA;48;0
"Building";"Forge";NA;48;0
"Unit";"Observer";"Robotics Facility";57;1
"Unit";"Phoenix";"Stargate";60;2
"Building";"Pylon";NA;63;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";64;0
"Building";"Assimilator";NA;64;0
"Building";"Pylon";NA;64;0
"Building";"Assimilator";NA;64;0
"Unit";"Immortal";"Robotics Facility";64;4
"Building";"Pylon";NA;70;0
"Unit";"Zealot";"Gateway";70;2
"Unit";"Zealot";"Gateway";72;2
"Building";"TwilightCouncil";NA;75;0
"Building";"Gateway";NA;75;0
"Building";"Gateway";NA;75;0
"Unit";"Stalker";"Gateway";75;2
"Unit";"Stalker";"Gateway";77;2
"Unit";"Immortal";"Robotics Facility";79;4
"Unit";"Stalker";"Gateway";83;2
"Unit";"Stalker";"Gateway";85;2
"Building";"TemplarArchive";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Gateway";NA;89;0
"Upgrade";"Charge";"TwilightCouncil";90;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";90;0
"Building";"Nexus";NA;90;0
"Building";"Pylon";NA;90;0
"Building";"HighTemplar";NA;90;0
"Building";"HighTemplar";NA;90;0
"Unit";"Zealot";"Gateway";90;2
"Unit";"Archon";"High Templar";92;0
"Unit";"Zealot";"Gateway";92;2
"Building";"Pylon";NA;94;0
"Building";"HighTemplar";NA;96;0
"Building";"HighTemplar";NA;96;0
"Unit";"Archon";"High Templar";96;0
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";98;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";102;2
"Unit";"Zealot";"Gateway";104;2
"Building";"Pylon";NA;106;0
"Building";"Pylon";NA;108;0
"Building";"HighTemplar";NA;109;0
"Building";"HighTemplar";NA;109;0
"Building";"HighTemplar";NA;109;0
"Building";"HighTemplar";NA;109;0
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";111;2
"Unit";"Zealot";"Gateway";113;2
"Unit";"Zealot";"Gateway";115;2
"Unit";"Archon";"High Templar";117;0
"Unit";"Archon";"High Templar";117;0
"Unit";"Immortal";"Robotics Facility";120;4
"Building";"Assimilator";NA;124;0
"Building";"Assimilator";NA;124;0
"Building";"Pylon";NA;124;0
"Building";"HighTemplar";NA;124;0
"Building";"HighTemplar";NA;124;0
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";128;2
"Unit";"Zealot";"Gateway";130;2
"Building";"OracleStasisTrap";NA;132;0
"Unit";"Archon";"High Templar";132;0
"Unit";"Zealot";"Gateway";132;2
"Unit";"Zealot";"Gateway";134;2
"Building";"Pylon";NA;137;0
"Building";"Pylon";NA;137;0
"Building";"Pylon";NA;137;0
"Building";"Pylon";NA;137;0
"Building";"HighTemplar";NA;137;0
"Building";"HighTemplar";NA;137;0
"Building";"HighTemplar";NA;137;0
"Building";"HighTemplar";NA;137;0
"Unit";"Zealot";"Gateway";137;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";141;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Archon";"High Templar";145;0
"Unit";"Archon";"High Templar";145;0
"Building";"Pylon";NA;145;0
"Building";"Pylon";NA;145;0
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";147;2
"Unit";"Zealot";"Gateway";149;2
"Unit";"Zealot";"Gateway";151;2
"Unit";"Zealot";"Gateway";153;2
"Unit";"Zealot";"Gateway";155;2
"Unit";"Zealot";"Gateway";157;2
"Unit";"Zealot";"Gateway";159;2
"Upgrade";"SprayProtoss";NA;161;0
"Upgrade";"SprayProtoss";NA;161;0
"Upgrade";"WarpGateResearch";NA;161;0
"Upgrade";"SprayProtoss";NA;161;0
"Upgrade";"SprayProtoss";NA;161;0
