"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;20;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";24;2
"Unit";"Stalker";"Gateway";24;2
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";28;2
"Building";"TwilightCouncil";NA;28;0
"Building";"Nexus";NA;24;0
"Building";"ShieldBattery";NA;35;0
"Building";"ShieldBattery";NA;35;0
"Unit";"Stalker";"Gateway";38;2
"Unit";"Stalker";"Gateway";38;2
"Building";"Gateway";NA;34;0
"Building";"Pylon";NA;48;0
"Unit";"Stalker";"Gateway";50;2
"Unit";"Stalker";"Gateway";50;2
"Unit";"Stalker";"Gateway";50;2
"Building";"Pylon";NA;49;0
"Unit";"Stalker";"Gateway";60;2
"Unit";"Stalker";"Gateway";60;2
"Unit";"Stalker";"Gateway";60;2
"Building";"Forge";NA;58;0
"Building";"RoboticsFacility";NA;58;0
"Building";"Assimilator";NA;66;0
"Unit";"Sentry";"Gateway";69;2
"Unit";"Sentry";"Gateway";69;2
"Building";"Pylon";NA;67;0
"Building";"Assimilator";NA;74;0
"Unit";"Stalker";"Gateway";77;2
"Building";"Pylon";NA;80;0
"Building";"RoboticsBay";NA;74;0
"Building";"Gateway";NA;74;0
"Building";"Nexus";NA;66;0
"Unit";"Stalker";"Gateway";84;2
"Unit";"Stalker";"Gateway";84;2
"Unit";"Stalker";"Gateway";84;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";69;0
"Unit";"Stalker";"Gateway";95;2
"Building";"Pylon";NA;90;0
"Building";"Pylon";NA;92;0
"Unit";"Stalker";"Gateway";100;2
"Unit";"Stalker";"Gateway";100;2
"Unit";"Stalker";"Gateway";100;2
"Unit";"Disruptor";"Robotics Facility";82;3
"Building";"ShieldBattery";NA;90;0
"Unit";"Stalker";"Gateway";110;2
"Building";"RoboticsFacility";NA;84;0
"Unit";"Stalker";"Gateway";112;2
"Unit";"Stalker";"Gateway";114;2
"Unit";"Stalker";"Gateway";114;2
"Unit";"Stalker";"Gateway";118;2
"Building";"Pylon";NA;112;0
"Building";"Assimilator";NA;112;0
"Building";"Assimilator";NA;112;0
"Unit";"Disruptor";"Robotics Facility";112;3
"Unit";"Stalker";"Gateway";120;2
"Unit";"Observer";"Robotics Facility";118;1
"Building";"Pylon";NA;118;0
"Building";"Pylon";NA;120;0
"Unit";"Stalker";"Gateway";126;2
"Unit";"Stalker";"Gateway";126;2
"Unit";"Stalker";"Gateway";126;2
"Unit";"Stalker";"Gateway";132;2
"Unit";"Stalker";"Gateway";134;2
"Unit";"Stalker";"Gateway";134;2
"Unit";"Stalker";"Gateway";134;2
"Building";"Gateway";NA;123;0
"Building";"Gateway";NA;123;0
"Unit";"Stalker";"Gateway";142;2
"Building";"Nexus";NA;118;0
"Unit";"Stalker";"Gateway";142;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";114;0
"Unit";"Stalker";"Gateway";146;2
"Unit";"Stalker";"Gateway";146;2
"Unit";"Stalker";"Gateway";146;2
"Unit";"Stalker";"Gateway";146;2
"Building";"Pylon";NA;144;0
"Unit";"Disruptor";"Robotics Facility";140;3
"Unit";"Disruptor";"Robotics Facility";140;3
"Building";"PhotonCannon";NA;141;0
"Building";"PhotonCannon";NA;141;0
"Unit";"Stalker";"Gateway";160;2
"Unit";"Stalker";"Gateway";160;2
"Building";"Gateway";NA;140;0
"Building";"Gateway";NA;140;0
"Unit";"Disruptor";"Robotics Facility";160;3
"Unit";"Disruptor";"Robotics Facility";160;3
"Unit";"Stalker";"Gateway";179;2
"Unit";"Stalker";"Gateway";179;2
"Unit";"Stalker";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";179;2
"Building";"Assimilator";NA;167;0
"Building";"Assimilator";NA;170;0
"Unit";"Stalker";"Gateway";189;2
"Unit";"Stalker";"Gateway";189;2
"Unit";"Stalker";"Gateway";189;2
"Unit";"Disruptor";"Robotics Facility";167;3
"Unit";"Stalker";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Building";"Pylon";NA;195;0
"Building";"Pylon";NA;198;0
"Unit";"Stalker";"Gateway";202;2
"Unit";"Stalker";"Gateway";202;2
"Unit";"Zealot";"Gateway";202;2
"Unit";"Zealot";"Gateway";202;2
"Building";"Pylon";NA;202;0
"Unit";"Disruptor";"Robotics Facility";198;3
"Unit";"Observer";"Robotics Facility";202;1
"Upgrade";"Charge";"TwilightCouncil";170;0
"Unit";"Stalker";"Gateway";214;2
"Unit";"Stalker";"Gateway";214;2
"Unit";"Stalker";"Gateway";214;2
"Unit";"Stalker";"Gateway";214;2
"Building";"Gateway";NA;198;0
"Unit";"Stalker";"Gateway";222;2
"Unit";"Stalker";"Gateway";222;2
"Unit";"Stalker";"Gateway";222;2
"Unit";"Stalker";"Gateway";222;2
"Unit";"Disruptor";"Robotics Facility";210;3
"Unit";"Disruptor";"Robotics Facility";210;3
"Unit";"Zealot";"Gateway";230;2
"Unit";"Zealot";"Gateway";230;2
