"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";23
"Unit";"Stalker";"Gateway";26
"Building";"TwilightCouncil";NA;29
"Unit";"Stalker";"Gateway";34
"Unit";"Stalker";"Gateway";40
"Building";"Pylon";NA;44
"Building";"ShieldBattery";NA;44
"Unit";"Stalker";"Gateway";46
"Building";"Assimilator";NA;50
"Building";"Assimilator";NA;50
"Building";"RoboticsFacility";NA;50
"Building";"Forge";NA;52
"Building";"Forge";NA;53
"Building";"Pylon";NA;54
"Building";"Gateway";NA;54
"Building";"Gateway";NA;54
"Building";"Pylon";NA;56
"Unit";"Sentry";"Gateway";56
"Unit";"Observer";"Robotics Facility";58
"Building";"Nexus";NA;59
"Unit";"Sentry";"Gateway";59
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";61
"Building";"Gateway";NA;61
"Building";"Gateway";NA;61
"Unit";"Observer";"Robotics Facility";61
"Building";"Gateway";NA;62
"Building";"Pylon";NA;62
"Unit";"Sentry";"Gateway";62
"Unit";"Immortal";"Robotics Facility";64
"Building";"Pylon";NA;70
"Upgrade";"Charge";"TwilightCouncil";70
"Building";"Pylon";NA;70
"Unit";"Stalker";"Gateway";70
"Unit";"Stalker";"Gateway";72
"Unit";"Stalker";"Gateway";74
"Unit";"Stalker";"Gateway";76
"Unit";"Stalker";"Gateway";78
"Unit";"Stalker";"Gateway";80
"Building";"Pylon";NA;85
"Unit";"Immortal";"Robotics Facility";88
"Unit";"Zealot";"Gateway";92
"Unit";"Zealot";"Gateway";94
"Unit";"Zealot";"Gateway";96
"Unit";"Zealot";"Gateway";98
"Unit";"Zealot";"Gateway";100
"Unit";"Zealot";"Gateway";102
"Unit";"Zealot";"Gateway";107
"Unit";"Zealot";"Gateway";109
"Unit";"Zealot";"Gateway";111
"Unit";"Zealot";"Gateway";113
"Building";"Pylon";NA;115
"Building";"Pylon";NA;115
"Building";"Pylon";NA;115
"Building";"Pylon";NA;115
"Unit";"Observer";"Robotics Facility";115
"Unit";"Zealot";"Gateway";116
"Unit";"Zealot";"Gateway";118
"Unit";"Zealot";"Gateway";120
"Unit";"Zealot";"Gateway";122
"Unit";"Zealot";"Gateway";124
"Unit";"Zealot";"Gateway";126
"Unit";"Zealot";"Gateway";131
"Unit";"Zealot";"Gateway";133
"Unit";"Zealot";"Gateway";135
"Unit";"Zealot";"Gateway";137
"Unit";"Zealot";"Gateway";139
"Unit";"Zealot";"Gateway";141
"Upgrade";"SprayProtoss";NA;146
"Upgrade";"SprayProtoss";NA;146
"Upgrade";"WarpGateResearch";NA;146
"Upgrade";"SprayProtoss";NA;146
"Upgrade";"BlinkTech";NA;146
"Upgrade";"SprayProtoss";NA;146
"Upgrade";"ProtossGroundArmorsLevel1";NA;146
