"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;14;0
"Unit";"Zealot";"Gateway";19;2
"Building";"Assimilator";NA;20;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Pylon";NA;23;0
"Unit";"Adept";"Gateway";23;2
"Unit";"Stalker";"Gateway";23;2
"Building";"ShieldBattery";NA;27;0
"Building";"Nexus";NA;23;0
"Building";"Gateway";NA;27;0
"Building";"TwilightCouncil";NA;30;0
"Building";"Gateway";NA;28;0
"Unit";"Stalker";"Gateway";31;2
"Building";"ShieldBattery";NA;36;0
"Unit";"Stalker";"Gateway";36;2
"Unit";"Stalker";"Gateway";36;2
"Unit";"Sentry";"Gateway";43;2
"Building";"Pylon";NA;43;0
"Unit";"Stalker";"Gateway";47;2
"Unit";"Stalker";"Gateway";47;2
"Unit";"Sentry";"Gateway";51;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";57;2
