"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"SpawningPool";NA;17
"Building";"Hatchery";NA;18
"Unit";"Queen";"Hatchery";21
"Unit";"Zergling";"Larva";23
"Unit";"Zergling";"Larva";24
"Unit";"Overlord";"Larva";25
"Building";"Hatchery";NA;25
"Building";"Extractor";NA;25
"Unit";"Queen";"Hatchery";27
"Unit";"Queen";"Hatchery";29
"Building";"CreepTumorQueen";NA;36
"Unit";"Overlord";"Larva";40
"Building";"CreepTumor";NA;40
"Building";"CreepTumor";NA;49
"Unit";"Overlord";"Larva";49
"Unit";"Overlord";"Larva";54
"Building";"CreepTumor";NA;59
"Unit";"Overlord";"Larva";59
"Unit";"Queen";"Hatchery";59
"Unit";"Queen";"Hatchery";61
"Unit";"Queen";"Hatchery";63
"Building";"EvolutionChamber";NA;65
"Building";"EvolutionChamber";NA;65
"Building";"Extractor";NA;68
"Unit";"Overlord";"Larva";68
"Building";"CreepTumor";NA;68
"Building";"CreepTumorQueen";NA;68
"Unit";"Zergling";"Larva";68
"Unit";"Zergling";"Larva";69
"Unit";"Zergling";"Larva";70
"Unit";"Zergling";"Larva";71
"Unit";"Zergling";"Larva";72
"Unit";"Zergling";"Larva";73
"Unit";"Zergling";"Larva";74
"Unit";"Zergling";"Larva";75
"Unit";"Zergling";"Larva";76
"Unit";"Zergling";"Larva";77
"Unit";"Zergling";"Larva";78
"Unit";"Zergling";"Larva";79
"Unit";"Zergling";"Larva";80
"Unit";"Zergling";"Larva";81
"Unit";"Zergling";"Larva";82
"Unit";"Zergling";"Larva";83
"Unit";"Zergling";"Larva";84
"Unit";"Zergling";"Larva";85
"Unit";"Zergling";"Larva";86
"Unit";"Zergling";"Larva";87
"Unit";"Zergling";"Larva";88
"Unit";"Zergling";"Larva";89
"Unit";"Zergling";"Larva";90
"Unit";"Zergling";"Larva";91
"Unit";"Zergling";"Larva";92
"Unit";"Zergling";"Larva";93
"Unit";"Zergling";"Larva";94
"Unit";"Zergling";"Larva";95
"Building";"BanelingNest";NA;96
"Unit";"Zergling";"Larva";99
"Unit";"Zergling";"Larva";100
"Unit";"Zergling";"Larva";101
"Unit";"Zergling";"Larva";102
"Unit";"Zergling";"Larva";103
"Unit";"Zergling";"Larva";104
"Unit";"Overlord";"Larva";105
"Unit";"Queen";"Hatchery";105
"Unit";"Queen";"Hatchery";107
"Building";"CreepTumorQueen";NA;110
"Building";"CreepTumorQueen";NA;110
"Building";"CreepTumorQueen";NA;110
"Building";"CreepTumorQueen";NA;118
"Building";"CreepTumor";NA;118
"Building";"SporeCrawler";NA;118
"Unit";"Overlord";"Larva";118
"Unit";"Overlord";"Larva";118
"Building";"SporeCrawler";NA;118
