"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Hatchery";NA;17;0
"Building";"Extractor";NA;19;0
"Building";"SpawningPool";NA;19;0
"Unit";"Overlord";"Larva";22;0
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";23;1
"Unit";"Zergling";"Larva";24;1
"Unit";"Zergling";"Larva";25;1
"Unit";"Queen";"Hatchery";26;2
"Unit";"Queen";"Hatchery";28;2
"Building";"Hatchery";NA;34;0
"Unit";"Overlord";"Larva";38;0
"Unit";"Zergling";"Larva";38;1
"Unit";"Zergling";"Larva";39;1
"Unit";"Zergling";"Larva";40;1
"Unit";"Zergling";"Larva";41;1
"Unit";"Queen";"Hatchery";42;2
"Unit";"Zergling";"Larva";44;1
"Unit";"Zergling";"Larva";45;1
"Unit";"Zergling";"Larva";46;1
"Unit";"Zergling";"Larva";47;1
"Unit";"Overlord";"Larva";50;0
"Building";"SporeCrawler";NA;55;0
"Building";"SporeCrawler";NA;55;0
"Building";"Extractor";NA;66;0
"Building";"Extractor";NA;66;0
"Building";"SporeCrawler";NA;66;0
"Building";"Extractor";NA;76;0
"Building";"HydraliskDen";NA;76;0
"Unit";"Overlord";"Larva";79;0
"Unit";"Overlord";"Larva";81;0
"Unit";"Overlord";"Larva";81;0
"Unit";"Overlord";"Larva";81;0
"Unit";"Hydralisk";"Larva";83;2
"Unit";"Hydralisk";"Larva";85;2
"Unit";"Hydralisk";"Larva";87;2
"Unit";"Hydralisk";"Larva";89;2
"Unit";"Hydralisk";"Larva";91;2
"Unit";"Hydralisk";"Larva";93;2
"Unit";"Hydralisk";"Larva";95;2
"Unit";"Queen";"Hatchery";97;2
"Unit";"Overlord";"Larva";99;0
"Unit";"Hydralisk";"Larva";99;2
"Unit";"Zergling";"Larva";101;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";103;1
"Unit";"Zergling";"Larva";104;1
"Unit";"Overlord";"Larva";105;0
"Unit";"Queen";"Hatchery";105;2
"Unit";"Hydralisk";"Larva";107;2
"Unit";"Hydralisk";"Larva";109;2
"Unit";"Overlord";"Larva";111;0
"Unit";"Hydralisk";"Larva";111;2
"Unit";"Hydralisk";"Larva";113;2
"Unit";"Hydralisk";"Larva";115;2
"Unit";"Hydralisk";"Larva";117;2
"Unit";"Overlord";"Larva";119;0
"Unit";"Overlord";"Larva";119;0
"Unit";"Overlord";"Larva";119;0
"Building";"LurkerDenMP";NA;119;0
"Unit";"Hydralisk";"Larva";119;2
"Unit";"Hydralisk";"Larva";121;2
"Unit";"Zergling";"Larva";123;1
"Unit";"Zergling";"Larva";124;1
"Unit";"Zergling";"Larva";125;1
"Unit";"Zergling";"Larva";126;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";128;1
"Unit";"Zergling";"Larva";129;1
"Unit";"Zergling";"Larva";130;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";132;1
"Unit";"Zergling";"Larva";133;1
"Unit";"Zergling";"Larva";134;1
"Unit";"Zergling";"Larva";135;1
"Unit";"Zergling";"Larva";136;1
"Unit";"Zergling";"Larva";137;1
"Unit";"Zergling";"Larva";138;1
"Unit";"Zergling";"Larva";139;1
"Unit";"Zergling";"Larva";140;1
"Unit";"Hydralisk";"Larva";141;2
"Unit";"Hydralisk";"Larva";143;2
"Unit";"Hydralisk";"Larva";145;2
"Unit";"Zergling";"Larva";147;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";149;1
"Unit";"Zergling";"Larva";150;1
"Unit";"Zergling";"Larva";151;1
"Unit";"Zergling";"Larva";152;1
"Unit";"Zergling";"Larva";153;1
"Unit";"Zergling";"Larva";154;1
"Unit";"Zergling";"Larva";155;1
"Unit";"Zergling";"Larva";156;1
"Unit";"Zergling";"Larva";157;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";159;1
"Unit";"Zergling";"Larva";160;1
"Unit";"Zergling";"Larva";161;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";163;1
"Unit";"Zergling";"Larva";164;1
"Unit";"Zergling";"Larva";165;1
"Unit";"Zergling";"Larva";166;1
"Unit";"Hydralisk";"Larva";167;2
"Unit";"Hydralisk";"Larva";169;2
"Unit";"Hydralisk";"Larva";171;2
"Unit";"Hydralisk";"Larva";173;2
"Unit";"Overlord";"Larva";175;0
"Unit";"Overlord";"Larva";175;0
"Unit";"Overlord";"Larva";175;0
"Unit";"Zergling";"Larva";175;1
"Unit";"Zergling";"Larva";176;1
"Unit";"Zergling";"Larva";177;1
"Unit";"Zergling";"Larva";178;1
"Unit";"Zergling";"Larva";179;1
"Unit";"Zergling";"Larva";180;1
"Unit";"Zergling";"Larva";181;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";183;1
"Unit";"Zergling";"Larva";184;1
"Unit";"Zergling";"Larva";185;1
"Unit";"Zergling";"Larva";186;1
"Unit";"Zergling";"Larva";187;1
"Unit";"Zergling";"Larva";188;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";190;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";193;1
"Unit";"Zergling";"Larva";194;1
"Unit";"Zergling";"Larva";195;1
"Unit";"Zergling";"Larva";196;1
"Unit";"Zergling";"Larva";197;1
"Unit";"Zergling";"Larva";198;1
"Unit";"Zergling";"Larva";199;1
"Unit";"Zergling";"Larva";200;1
"Unit";"Zergling";"Larva";201;1
"Unit";"Zergling";"Larva";202;1
"Unit";"Zergling";"Larva";203;1
"Unit";"Zergling";"Larva";204;1
"Unit";"Zergling";"Larva";205;1
"Unit";"Zergling";"Larva";206;1
"Unit";"Hydralisk";"Larva";207;2
"Unit";"Zergling";"Larva";209;1
"Unit";"Zergling";"Larva";210;1
"Unit";"Zergling";"Larva";211;1
"Unit";"Zergling";"Larva";212;1
"Unit";"Zergling";"Larva";213;1
"Unit";"Zergling";"Larva";214;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";216;1
"Unit";"Zergling";"Larva";217;1
"Unit";"Zergling";"Larva";218;1
"Unit";"Zergling";"Larva";219;1
"Unit";"Zergling";"Larva";220;1
"Unit";"Zergling";"Larva";221;1
"Unit";"Zergling";"Larva";222;1
"Unit";"Zergling";"Larva";223;1
"Unit";"Zergling";"Larva";224;1
"Unit";"Zergling";"Larva";225;1
"Unit";"Zergling";"Larva";226;1
"Unit";"Zergling";"Larva";227;1
"Unit";"Zergling";"Larva";228;1
"Unit";"Zergling";"Larva";229;1
"Unit";"Zergling";"Larva";230;1
"Unit";"Zergling";"Larva";231;1
"Unit";"Zergling";"Larva";232;1
"Unit";"Zergling";"Larva";233;1
"Unit";"Zergling";"Larva";234;1
"Unit";"Queen";"Hatchery";235;2
"Unit";"Queen";"Hatchery";237;2
"Unit";"Hydralisk";"Larva";239;2
"Unit";"Hydralisk";"Larva";241;2
"Building";"Spire";NA;243;0
"Building";"Extractor";NA;243;0
"Building";"Extractor";NA;243;0
"Unit";"Zergling";"Larva";243;1
"Unit";"Zergling";"Larva";244;1
"Unit";"Zergling";"Larva";245;1
"Unit";"Zergling";"Larva";246;1
"Unit";"Zergling";"Larva";247;1
"Unit";"Zergling";"Larva";248;1
"Unit";"Zergling";"Larva";249;1
"Unit";"Zergling";"Larva";250;1
"Unit";"Zergling";"Larva";251;1
"Unit";"Zergling";"Larva";252;1
"Unit";"Zergling";"Larva";253;1
"Unit";"Zergling";"Larva";254;1
"Unit";"Zergling";"Larva";255;1
"Unit";"Zergling";"Larva";256;1
"Unit";"Zergling";"Larva";257;1
"Unit";"Zergling";"Larva";258;1
"Unit";"Zergling";"Larva";259;1
"Unit";"Zergling";"Larva";260;1
"Unit";"Zergling";"Larva";261;1
"Unit";"Zergling";"Larva";262;1
"Unit";"Zergling";"Larva";266;1
"Unit";"Zergling";"Larva";267;1
"Unit";"Zergling";"Larva";268;1
"Unit";"Zergling";"Larva";269;1
"Unit";"Zergling";"Larva";270;1
"Unit";"Zergling";"Larva";271;1
"Unit";"Zergling";"Larva";272;1
"Unit";"Zergling";"Larva";273;1
"Unit";"Zergling";"Larva";274;1
"Unit";"Zergling";"Larva";275;1
"Unit";"Zergling";"Larva";276;1
"Unit";"Zergling";"Larva";277;1
"Unit";"Hydralisk";"Larva";278;2
"Unit";"Hydralisk";"Larva";280;2
"Unit";"Hydralisk";"Larva";282;2
"Unit";"Hydralisk";"Larva";284;2
"Unit";"Hydralisk";"Larva";286;2
"Unit";"Hydralisk";"Larva";288;2
"Unit";"Hydralisk";"Larva";290;2
"Unit";"Hydralisk";"Larva";292;2
"Unit";"Hydralisk";"Larva";294;2
"Unit";"Hydralisk";"Larva";296;2
"Unit";"Mutalisk";"Larva";298;2
"Unit";"Mutalisk";"Larva";300;2
"Unit";"Mutalisk";"Larva";302;2
"Unit";"Mutalisk";"Larva";304;2
"Unit";"Zergling";"Larva";306;1
"Unit";"Zergling";"Larva";307;1
"Unit";"Zergling";"Larva";308;1
"Unit";"Zergling";"Larva";309;1
"Unit";"Zergling";"Larva";310;1
"Unit";"Zergling";"Larva";311;1
"Unit";"Zergling";"Larva";312;1
"Unit";"Zergling";"Larva";313;1
"Upgrade";"SprayZerg";NA;314;0
"Upgrade";"SprayZerg";NA;314;0
"Upgrade";"SprayZerg";NA;314;0
"Upgrade";"zerglingmovementspeed";NA;314;0
"Upgrade";"SprayZerg";NA;314;0
"Upgrade";"EvolveMuscularAugments";NA;314;0
