"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;20;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Assimilator";NA;22;0
"Building";"Pylon";NA;23;0
"Unit";"Adept";"Gateway";23;2
"Building";"TwilightCouncil";NA;26;0
"Unit";"Stalker";"Gateway";27;2
"Building";"Pylon";NA;33;0
"Unit";"Adept";"Gateway";34;2
"Building";"Gateway";NA;40;0
"Building";"Gateway";NA;40;0
"Building";"Gateway";NA;42;0
"Building";"Pylon";NA;44;0
"Building";"Assimilator";NA;49;0
"Unit";"Adept";"Gateway";50;2
"Unit";"Adept";"Gateway";52;2
"Unit";"Adept";"Gateway";55;2
"Unit";"Adept";"Gateway";57;2
"Building";"Nexus";NA;59;0
"Building";"Pylon";NA;60;0
"Building";"Pylon";NA;61;0
"Building";"Pylon";NA;61;0
"Unit";"Adept";"Gateway";62;2
"Building";"DarkShrine";NA;64;0
"Unit";"Adept";"Gateway";64;2
"Unit";"Adept";"Gateway";66;2
"Unit";"Adept";"Gateway";68;2
"Building";"Stargate";NA;71;0
"Building";"Stargate";NA;71;0
"Building";"Assimilator";NA;72;0
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";82;2
"Unit";"Adept";"Gateway";84;2
"Building";"Pylon";NA;86;0
"Building";"Pylon";NA;90;0
"Building";"DarkTemplar";NA;90;0
"Building";"DarkTemplar";NA;90;0
"Unit";"Adept";"Gateway";90;2
"Unit";"Adept";"Gateway";92;2
"Building";"DarkTemplar";NA;97;0
"Building";"Assimilator";NA;106;0
"Building";"Assimilator";NA;106;0
"Building";"Pylon";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Pylon";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Building";"Forge";NA;106;0
"Building";"Pylon";NA;106;0
"Building";"Nexus";NA;106;0
"Building";"Pylon";NA;106;0
"Upgrade";"Charge";"TwilightCouncil";106;0
"Building";"Pylon";NA;106;0
"Building";"FleetBeacon";NA;106;0
"Unit";"Zealot";"Gateway";106;2
"Unit";"Zealot";"Gateway";108;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";112;2
"Building";"Pylon";NA;114;0
"Unit";"Carrier";"Stargate";117;6
"Unit";"Carrier";"Stargate";123;6
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";133;2
"Unit";"Zealot";"Gateway";135;2
"Unit";"Zealot";"Gateway";137;2
"Building";"PhotonCannon";NA;139;0
"Building";"PhotonCannon";NA;139;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";139;0
"Building";"Pylon";NA;139;0
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";141;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";145;2
"Building";"DarkTemplar";NA;147;0
"Building";"DarkTemplar";NA;147;0
"Building";"DarkTemplar";NA;147;0
"Building";"DarkTemplar";NA;147;0
"Building";"Assimilator";NA;147;0
"Unit";"Archon";"High Templar";147;0
"Unit";"Archon";"High Templar";147;0
"Building";"PhotonCannon";NA;148;0
"Building";"PhotonCannon";NA;148;0
"Building";"PhotonCannon";NA;148;0
"Building";"Pylon";NA;148;0
"Unit";"Zealot";"Gateway";148;2
"Unit";"Zealot";"Gateway";150;2
"Unit";"Zealot";"Gateway";152;2
"Unit";"Zealot";"Gateway";154;2
"Building";"Stargate";NA;156;0
"Building";"Assimilator";NA;156;0
"Building";"PhotonCannon";NA;156;0
"Building";"PhotonCannon";NA;156;0
"Unit";"Carrier";"Stargate";157;6
"Building";"Pylon";NA;163;0
"Building";"Pylon";NA;163;0
"Unit";"Adept";"Gateway";163;2
"Unit";"Adept";"Gateway";165;2
"Unit";"Adept";"Gateway";167;2
"Unit";"Carrier";"Stargate";170;6
"Unit";"Carrier";"Stargate";176;6
"Building";"PhotonCannon";NA;183;0
"Building";"Pylon";NA;183;0
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";183;0
"Building";"Pylon";NA;183;0
"Building";"DarkTemplar";NA;183;0
"Building";"DarkTemplar";NA;183;0
"Unit";"Zealot";"Gateway";183;2
"Unit";"Zealot";"Gateway";185;2
"Unit";"Zealot";"Gateway";187;2
"Unit";"Zealot";"Gateway";189;2
"Unit";"Zealot";"Gateway";191;2
"Unit";"Zealot";"Gateway";193;2
"Unit";"Archon";"High Templar";195;0
"Building";"Nexus";NA;195;0
"Building";"Pylon";NA;195;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";195;0
"Building";"PhotonCannon";NA;195;0
"Building";"Assimilator";NA;195;0
"Building";"TemplarArchive";NA;195;0
"Building";"Assimilator";NA;195;0
"Building";"DarkTemplar";NA;195;0
"Building";"DarkTemplar";NA;195;0
"Building";"DarkTemplar";NA;195;0
"Building";"DarkTemplar";NA;195;0
"Unit";"Carrier";"Stargate";195;6
"Unit";"Zealot";"Gateway";201;2
"Unit";"Zealot";"Gateway";203;2
"Unit";"Zealot";"Gateway";205;2
"Unit";"Zealot";"Gateway";207;2
"Unit";"Archon";"High Templar";209;0
"Unit";"Archon";"High Templar";209;0
"Unit";"Zealot";"Gateway";209;2
"Unit";"Zealot";"Gateway";211;2
"Unit";"Zealot";"Gateway";213;2
"Unit";"Zealot";"Gateway";215;2
"Unit";"Zealot";"Gateway";217;2
"Unit";"Zealot";"Gateway";219;2
"Building";"RoboticsFacility";NA;221;0
"Unit";"Zealot";"Gateway";221;2
"Unit";"Zealot";"Gateway";223;2
"Unit";"Zealot";"Gateway";225;2
"Unit";"Zealot";"Gateway";227;2
"Unit";"Zealot";"Gateway";229;2
"Unit";"Zealot";"Gateway";231;2
"Unit";"Zealot";"Gateway";233;2
"Unit";"Zealot";"Gateway";235;2
"Unit";"Zealot";"Gateway";238;2
"Unit";"Zealot";"Gateway";240;2
"Unit";"Zealot";"Gateway";242;2
