"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";24;2
"Building";"TwilightCouncil";NA;27;0
"Building";"RoboticsFacility";NA;31;0
"Building";"Gateway";NA;35;0
"Building";"DarkShrine";NA;36;0
"Building";"Gateway";NA;38;0
"Building";"Gateway";NA;39;0
"Building";"Pylon";NA;41;0
"Building";"Assimilator";NA;42;0
"Building";"Assimilator";NA;42;0
"Building";"Pylon";NA;44;0
"Building";"DarkTemplar";NA;47;0
"Building";"DarkTemplar";NA;47;0
"Building";"DarkTemplar";NA;47;0
"Building";"DarkTemplar";NA;47;0
"Building";"Pylon";NA;47;0
"Unit";"Archon";"High Templar";47;0
"Unit";"Archon";"High Templar";47;0
"Unit";"Observer";"Robotics Facility";48;1
"Building";"Pylon";NA;49;0
"Building";"Nexus";NA;51;0
"Building";"Pylon";NA;51;0
"Unit";"Immortal";"Robotics Facility";52;4
"Building";"Pylon";NA;57;0
"Building";"Gateway";NA;58;0
"Building";"Gateway";NA;58;0
"Unit";"Sentry";"Gateway";58;2
"Unit";"Sentry";"Gateway";60;2
"Building";"Forge";NA;62;0
"Unit";"Sentry";"Gateway";62;2
"Unit";"Sentry";"Gateway";64;2
"Unit";"Immortal";"Robotics Facility";70;4
"Building";"Gateway";NA;77;0
"Building";"Gateway";NA;77;0
"Unit";"Zealot";"Gateway";77;2
"Unit";"Zealot";"Gateway";79;2
"Building";"Assimilator";NA;85;0
"Unit";"Sentry";"Gateway";86;2
"Building";"Assimilator";NA;88;0
"Building";"Pylon";NA;89;0
"Unit";"Phoenix";"Stargate";89;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";91;0
"Unit";"Immortal";"Robotics Facility";91;4
"Upgrade";"Charge";"TwilightCouncil";95;0
"Building";"RoboticsFacility";NA;95;0
"Unit";"Zealot";"Gateway";96;2
"Unit";"Zealot";"Gateway";98;2
"Unit";"Zealot";"Gateway";100;2
"Building";"TemplarArchive";NA;102;0
"Building";"Pylon";NA;102;0
"Unit";"Immortal";"Robotics Facility";105;4
"Building";"PhotonCannon";NA;111;0
"Building";"PhotonCannon";NA;111;0
"Unit";"Phoenix";"Stargate";111;2
"Unit";"Immortal";"Robotics Facility";113;4
"Building";"Pylon";NA;117;0
"Building";"Gateway";NA;117;0
"Building";"Pylon";NA;117;0
"Building";"Pylon";NA;117;0
"Unit";"Immortal";"Robotics Facility";117;4
"Building";"HighTemplar";NA;121;0
"Building";"HighTemplar";NA;121;0
"Building";"Pylon";NA;121;0
"Building";"Pylon";NA;121;0
"Unit";"Archon";"High Templar";121;0
"Unit";"Immortal";"Robotics Facility";121;4
"Building";"HighTemplar";NA;125;0
"Building";"HighTemplar";NA;125;0
"Unit";"Phoenix";"Stargate";125;2
"Unit";"Phoenix";"Stargate";127;2
"Unit";"Stalker";"Gateway";129;2
"Unit";"Stalker";"Gateway";131;2
"Building";"PhotonCannon";NA;133;0
"Unit";"Archon";"High Templar";133;0
"Building";"HighTemplar";NA;133;0
"Building";"HighTemplar";NA;133;0
"Building";"Gateway";NA;133;0
"Building";"Gateway";NA;133;0
"Unit";"Phoenix";"Stargate";133;2
"Building";"Gateway";NA;135;0
"Building";"Gateway";NA;135;0
"Building";"Pylon";NA;135;0
"Building";"Pylon";NA;135;0
"Building";"HighTemplar";NA;135;0
"Unit";"Immortal";"Robotics Facility";135;4
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";139;0
"Building";"HighTemplar";NA;139;0
"Building";"HighTemplar";NA;139;0
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";141;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";147;2
"Unit";"Zealot";"Gateway";149;2
"Unit";"Zealot";"Gateway";151;2
"Unit";"Phoenix";"Stargate";153;2
"Unit";"Phoenix";"Stargate";155;2
"Unit";"Zealot";"Gateway";157;2
"Unit";"Zealot";"Gateway";159;2
"Building";"Nexus";NA;161;0
"Building";"HighTemplar";NA;161;0
"Building";"HighTemplar";NA;161;0
"Building";"HighTemplar";NA;161;0
"Building";"HighTemplar";NA;161;0
"Building";"Pylon";NA;161;0
"Building";"Pylon";NA;161;0
"Unit";"Archon";"High Templar";161;0
"Unit";"Archon";"High Templar";161;0
"Unit";"Immortal";"Robotics Facility";161;4
"Unit";"Sentry";"Gateway";165;2
"Unit";"Sentry";"Gateway";167;2
"Building";"Pylon";NA;169;0
"Unit";"Zealot";"Gateway";169;2
"Building";"Pylon";NA;171;0
"Unit";"Zealot";"Gateway";171;2
"Unit";"Zealot";"Gateway";173;2
"Unit";"Zealot";"Gateway";175;2
"Unit";"Zealot";"Gateway";177;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";181;2
"Unit";"Zealot";"Gateway";183;2
"Unit";"Zealot";"Gateway";185;2
"Unit";"Zealot";"Gateway";187;2
"Unit";"Zealot";"Gateway";189;2
"Unit";"Zealot";"Gateway";191;2
"Unit";"Zealot";"Gateway";193;2
"Unit";"Zealot";"Gateway";195;2
"Unit";"Zealot";"Gateway";197;2
"Unit";"Zealot";"Gateway";199;2
"Unit";"Zealot";"Gateway";201;2
"Unit";"Zealot";"Gateway";203;2
"Unit";"Zealot";"Gateway";205;2
"Unit";"Zealot";"Gateway";207;2
"Unit";"Zealot";"Gateway";209;2
"Unit";"Zealot";"Gateway";211;2
"Unit";"Zealot";"Gateway";213;2
"Unit";"Zealot";"Gateway";215;2
"Unit";"Zealot";"Gateway";217;2
"Building";"Stargate";NA;219;0
"Unit";"Zealot";"Gateway";219;2
"Unit";"Zealot";"Gateway";221;2
"Unit";"Zealot";"Gateway";223;2
"Unit";"Zealot";"Gateway";225;2
"Unit";"Zealot";"Gateway";227;2
"Unit";"Zealot";"Gateway";229;2
"Unit";"Zealot";"Gateway";231;2
