"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";16;0
"Building";"SpawningPool";NA;14;0
"Unit";"Zergling";"Larva";17;1
"Unit";"Zergling";"Larva";17;1
"Unit";"Zergling";"Larva";17;1
"Unit";"Zergling";"Larva";17;1
"Unit";"Zergling";"Larva";17;1
"Unit";"Zergling";"Larva";17;1
"Unit";"Overlord";"Larva";24;0
"Unit";"Queen";"Hatchery";21;2
"Building";"Hatchery";NA;17;0
"Unit";"Queen";"Hatchery";25;2
"Unit";"Queen";"Hatchery";30;2
"Unit";"Overlord";"Larva";35;0
"Building";"Extractor";NA;36;0
"Building";"Extractor";NA;36;0
"Building";"SpineCrawler";NA;36;0
"Unit";"Queen";"Hatchery";36;2
"Unit";"Overlord";"Larva";47;0
"Building";"EvolutionChamber";NA;49;0
"Unit";"Overlord";"Larva";58;0
"Unit";"Overlord";"Larva";58;0
"Building";"Extractor";NA;58;0
"Building";"Extractor";NA;63;0
"Building";"CreepTumorQueen";NA;63;0
"Building";"Hatchery";NA;51;0
"Building";"RoachWarren";NA;63;0
"Unit";"Queen";"Hatchery";67;2
"Unit";"Overlord";"Larva";79;0
"Unit";"Overlord";"Larva";79;0
"Unit";"Overlord";"Larva";79;0
"Unit";"Overlord";"Larva";79;0
"Building";"Extractor";NA;79;0
"Building";"Extractor";NA;79;0
"Building";"Spire";NA;65;0
"Unit";"Mutalisk";"Larva";84;2
"Unit";"Mutalisk";"Larva";85;2
"Unit";"Mutalisk";"Larva";85;2
"Unit";"Mutalisk";"Larva";85;2
"Unit";"Mutalisk";"Larva";85;2
"Unit";"Mutalisk";"Larva";86;2
"Unit";"Mutalisk";"Larva";86;2
"Unit";"Mutalisk";"Larva";86;2
"Building";"CreepTumorQueen";NA;87;0
"Building";"CreepTumorQueen";NA;87;0
"Building";"CreepTumorQueen";NA;105;0
"Unit";"Mutalisk";"Larva";87;2
"Unit";"Mutalisk";"Larva";87;2
"Building";"Extractor";NA;89;0
"Building";"Extractor";NA;105;0
"Unit";"Mutalisk";"Larva";111;2
"Unit";"Mutalisk";"Larva";111;2
"Unit";"Overlord";"Larva";118;0
"Unit";"Overlord";"Larva";118;0
"Unit";"Overlord";"Larva";118;0
"Unit";"Mutalisk";"Larva";125;2
"Unit";"Mutalisk";"Larva";125;2
"Unit";"Mutalisk";"Larva";125;2
"Unit";"Mutalisk";"Larva";125;2
"Unit";"Mutalisk";"Larva";125;2
"Unit";"Mutalisk";"Larva";125;2
"Building";"CreepTumorQueen";NA;125;0
"Building";"CreepTumor";NA;125;0
"Building";"CreepTumor";NA;125;0
"Building";"CreepTumorQueen";NA;125;0
"Building";"CreepTumor";NA;125;0
"Building";"Hatchery";NA;89;0
"Building";"CreepTumorQueen";NA;145;0
"Unit";"Overlord";"Larva";133;0
"Unit";"Overlord";"Larva";135;0
"Unit";"Overlord";"Larva";135;0
"Unit";"Overlord";"Larva";139;0
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";145;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
"Unit";"Roach";"Larva";151;2
