"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"Refinery";NA;21
"Building";"BarracksReactor";NA;21
"Building";"Starport";NA;24
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Unit";"Marine";"Barracks";28
"Unit";"Marine";"Barracks";29
"Building";"StarportTechLab";NA;31
"Unit";"Marine";"Barracks";32
"Unit";"Marine";"Barracks";33
"Unit";"Banshee";"Starport";35
"Unit";"Marine";"Barracks";38
"Unit";"Marine";"Barracks";39
"Unit";"Marine";"Barracks";42
"Unit";"Marine";"Barracks";43
"Unit";"Marine";"Barracks";46
"Unit";"Marine";"Barracks";47
"Unit";"Banshee";"Starport";48
"Unit";"Marine";"Barracks";53
"Unit";"Marine";"Barracks";54
"Upgrade";"SprayTerran";NA;59
"Upgrade";"SprayTerran";NA;59
"Upgrade";"BansheeCloak";NA;59
