"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;14;0
"Building";"Pylon";NA;20;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;19;0
"Unit";"Sentry";"Gateway";22;2
"Building";"Pylon";NA;23;0
"Unit";"Stalker";"Gateway";22;2
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";28;2
"Building";"Stargate";NA;28;0
"Unit";"Oracle";"Stargate";28;3
"Unit";"Phoenix";"Stargate";30;2
"Unit";"Phoenix";"Stargate";34;2
"Unit";"Sentry";"Gateway";39;2
"Building";"ShieldBattery";NA;36;0
"Unit";"Phoenix";"Stargate";37;2
"Building";"Pylon";NA;41;0
"Building";"Nexus";NA;30;0
"Building";"Pylon";NA;42;0
"Unit";"Phoenix";"Stargate";42;2
"Building";"ShieldBattery";NA;49;0
"Building";"RoboticsFacility";NA;45;0
"Unit";"Phoenix";"Stargate";51;2
"Unit";"Phoenix";"Stargate";51;2
"Building";"Assimilator";NA;55;0
"Building";"Assimilator";NA;59;0
"Unit";"Phoenix";"Stargate";59;2
"Building";"Stargate";NA;55;0
"Unit";"Phoenix";"Stargate";61;2
"Unit";"Phoenix";"Stargate";65;2
"Unit";"Phoenix";"Stargate";73;2
"Unit";"Phoenix";"Stargate";73;2
"Building";"Pylon";NA;75;0
"Building";"Pylon";NA;75;0
"Building";"FleetBeacon";NA;73;0
"Building";"Nexus";NA;65;0
"Building";"Pylon";NA;75;0
"Building";"Assimilator";NA;79;0
"Unit";"Phoenix";"Stargate";79;2
"Building";"Assimilator";NA;79;0
"Unit";"Phoenix";"Stargate";79;2
"Unit";"Phoenix";"Stargate";83;2
"Unit";"Observer";"Robotics Facility";85;1
"Unit";"Phoenix";"Stargate";83;2
"Unit";"Phoenix";"Stargate";90;2
"Unit";"Phoenix";"Stargate";92;2
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";79;0
"Unit";"Phoenix";"Stargate";98;2
"Unit";"Phoenix";"Stargate";99;2
