"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;20;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Stalker";"Gateway";22;2
"Unit";"Stalker";"Gateway";22;2
"Building";"Pylon";NA;28;0
"Unit";"Stalker";"Gateway";28;2
"Building";"Pylon";NA;29;0
"Building";"RoboticsFacility";NA;24;0
"Unit";"Sentry";"Gateway";32;2
"Unit";"Sentry";"Gateway";32;2
"Unit";"Adept";"Gateway";37;2
"Unit";"Adept";"Gateway";37;2
"Building";"Forge";NA;36;0
"Building";"Pylon";NA;42;0
"Building";"Nexus";NA;32;0
"Unit";"Observer";"Robotics Facility";42;1
"Unit";"Phoenix";"Stargate";43;2
"Unit";"Stalker";"Gateway";52;2
"Unit";"Stalker";"Gateway";52;2
"Unit";"Immortal";"Robotics Facility";46;4
"Building";"TwilightCouncil";NA;52;0
"Unit";"Phoenix";"Stargate";56;2
"Unit";"Stalker";"Gateway";64;2
"Unit";"Stalker";"Gateway";64;2
"Building";"Gateway";NA;56;0
"Unit";"Stalker";"Gateway";70;2
"Building";"Assimilator";NA;71;0
"Building";"Assimilator";NA;74;0
"Building";"ShieldBattery";NA;74;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";56;0
"Building";"Pylon";NA;76;0
"Unit";"Stalker";"Gateway";80;2
"Unit";"Stalker";"Gateway";84;2
"Unit";"Phoenix";"Stargate";80;2
"Building";"Pylon";NA;84;0
"Upgrade";"Charge";"TwilightCouncil";74;0
"Building";"Nexus";NA;76;0
"Unit";"Zealot";"Gateway";91;2
"Unit";"Zealot";"Gateway";91;2
"Unit";"Zealot";"Gateway";91;2
"Building";"TemplarArchive";NA;84;0
"Building";"Pylon";NA;91;0
"Building";"HighTemplar";NA;97;0
"Building";"HighTemplar";NA;97;0
"Building";"HighTemplar";NA;97;0
"Building";"Gateway";NA;90;0
"Building";"Gateway";NA;90;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Unit";"Immortal";"Robotics Facility";97;4
"Building";"HighTemplar";NA;100;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";80;0
"Building";"Pylon";NA;97;0
"Building";"Pylon";NA;97;0
"Building";"Pylon";NA;104;0
"Building";"PhotonCannon";NA;97;0
"Unit";"Archon";"High Templar";106;0
"Unit";"Archon";"High Templar";106;0
"Building";"HighTemplar";NA;109;0
"Building";"HighTemplar";NA;109;0
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";109;2
"Unit";"Zealot";"Gateway";109;2
"Unit";"Archon";"High Templar";109;0
"Building";"Assimilator";NA;109;0
"Building";"Assimilator";NA;109;0
"Building";"PhotonCannon";NA;109;0
"Building";"Pylon";NA;121;0
"Building";"HighTemplar";NA;121;0
"Building";"HighTemplar";NA;121;0
"Unit";"Zealot";"Gateway";121;2
"Unit";"Zealot";"Gateway";121;2
"Unit";"Zealot";"Gateway";121;2
"Unit";"Archon";"High Templar";121;0
"Building";"Gateway";NA;109;0
"Building";"Gateway";NA;109;0
"Building";"PhotonCannon";NA;121;0
"Building";"Pylon";NA;121;0
"Building";"Pylon";NA;121;0
"Building";"HighTemplar";NA;131;0
"Building";"HighTemplar";NA;131;0
"Building";"HighTemplar";NA;131;0
"Building";"HighTemplar";NA;131;0
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";131;2
"Building";"ShieldBattery";NA;130;0
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";106;0
"Building";"Pylon";NA;143;0
"Building";"Pylon";NA;143;0
"Unit";"Archon";"High Templar";143;0
"Unit";"Archon";"High Templar";143;0
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";161;2
