"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Hatchery";NA;17;0
"Building";"Extractor";NA;18;0
"Building";"SpawningPool";NA;19;0
"Unit";"Overlord";"Larva";22;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Queen";"Hatchery";25;2
"Unit";"Zergling";"Larva";27;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";29;1
"Unit";"Zergling";"Larva";30;1
"Building";"Hatchery";NA;34;0
"Unit";"Overlord";"Larva";38;0
"Unit";"Queen";"Hatchery";38;2
"Building";"CreepTumorQueen";NA;40;0
"Unit";"Overlord";"Larva";47;0
"Unit";"Overlord";"Larva";47;0
"Unit";"Queen";"Hatchery";50;2
"Unit";"Queen";"Hatchery";52;2
"Building";"CreepTumor";NA;54;0
"Building";"CreepTumorQueen";NA;54;0
"Unit";"Queen";"Hatchery";54;2
"Building";"CreepTumorQueen";NA;66;0
"Building";"CreepTumorQueen";NA;66;0
"Unit";"Queen";"Hatchery";66;2
"Building";"CreepTumorQueen";NA;68;0
"Unit";"Overlord";"Larva";68;0
"Building";"EvolutionChamber";NA;68;0
"Unit";"Overlord";"Larva";68;0
"Building";"EvolutionChamber";NA;68;0
"Unit";"Zergling";"Larva";68;1
"Unit";"Zergling";"Larva";69;1
"Unit";"Zergling";"Larva";70;1
"Unit";"Zergling";"Larva";71;1
"Unit";"Zergling";"Larva";72;1
"Unit";"Zergling";"Larva";73;1
"Unit";"Zergling";"Larva";74;1
"Unit";"Zergling";"Larva";75;1
"Unit";"Zergling";"Larva";76;1
"Unit";"Zergling";"Larva";77;1
"Unit";"Zergling";"Larva";78;1
"Unit";"Zergling";"Larva";79;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";81;1
"Building";"SporeCrawler";NA;82;0
"Unit";"Queen";"Hatchery";82;2
"Unit";"Zergling";"Larva";84;1
"Unit";"Zergling";"Larva";85;1
"Unit";"Zergling";"Larva";86;1
"Unit";"Zergling";"Larva";87;1
"Unit";"Zergling";"Larva";88;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";90;1
"Unit";"Zergling";"Larva";91;1
"Unit";"Zergling";"Larva";92;1
"Unit";"Zergling";"Larva";93;1
"Unit";"Zergling";"Larva";94;1
"Unit";"Zergling";"Larva";95;1
"Building";"CreepTumor";NA;96;0
"Building";"SporeCrawler";NA;96;0
"Building";"CreepTumor";NA;96;0
"Building";"CreepTumor";NA;96;0
"Building";"BanelingNest";NA;104;0
"Unit";"Overlord";"Larva";104;0
"Unit";"Overlord";"Larva";104;0
"Unit";"Overlord";"Larva";104;0
"Building";"CreepTumorQueen";NA;104;0
"Unit";"Zergling";"Larva";104;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";106;1
"Unit";"Zergling";"Larva";107;1
"Unit";"Zergling";"Larva";108;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";110;1
"Unit";"Zergling";"Larva";111;1
"Unit";"Zergling";"Larva";112;1
"Unit";"Zergling";"Larva";113;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";115;1
"Unit";"Zergling";"Larva";116;1
"Unit";"Zergling";"Larva";117;1
"Unit";"Zergling";"Larva";118;1
"Unit";"Zergling";"Larva";119;1
"Unit";"Queen";"Hatchery";120;2
"Unit";"Queen";"Hatchery";122;2
"Building";"Extractor";NA;128;0
"Building";"Extractor";NA;128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Baneling";"Zergling";128;0
"Unit";"Zergling";"Larva";128;1
"Unit";"Zergling";"Larva";129;1
"Unit";"Zergling";"Larva";130;1
"Unit";"Zergling";"Larva";131;1
"Building";"CreepTumorQueen";NA;132;0
"Unit";"Zergling";"Larva";132;1
"Unit";"Zergling";"Larva";133;1
"Unit";"Zergling";"Larva";134;1
"Unit";"Zergling";"Larva";135;1
"Unit";"Baneling";"Zergling";137;0
"Unit";"Baneling";"Zergling";137;0
"Unit";"Zergling";"Larva";137;1
"Unit";"Zergling";"Larva";138;1
"Unit";"Zergling";"Larva";139;1
"Unit";"Zergling";"Larva";140;1
"Unit";"Zergling";"Larva";141;1
"Unit";"Zergling";"Larva";142;1
"Unit";"Zergling";"Larva";143;1
"Unit";"Zergling";"Larva";144;1
"Unit";"Zergling";"Larva";145;1
"Unit";"Zergling";"Larva";146;1
"Unit";"Zergling";"Larva";147;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";149;1
"Unit";"Zergling";"Larva";150;1
"Unit";"Zergling";"Larva";151;1
"Unit";"Zergling";"Larva";152;1
"Unit";"Zergling";"Larva";153;1
"Unit";"Zergling";"Larva";154;1
"Unit";"Zergling";"Larva";155;1
"Unit";"Zergling";"Larva";156;1
"Unit";"Overlord";"Larva";157;0
"Unit";"Overlord";"Larva";157;0
"Building";"Hatchery";NA;157;0
"Unit";"Baneling";"Zergling";157;0
"Unit";"Baneling";"Zergling";157;0
"Unit";"Baneling";"Zergling";157;0
"Unit";"Baneling";"Zergling";157;0
"Building";"CreepTumor";NA;157;0
"Building";"CreepTumorQueen";NA;157;0
"Unit";"Zergling";"Larva";157;1
"Unit";"Zergling";"Larva";158;1
"Unit";"Zergling";"Larva";159;1
"Unit";"Zergling";"Larva";160;1
"Unit";"Zergling";"Larva";161;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";163;1
"Unit";"Zergling";"Larva";164;1
"Unit";"Zergling";"Larva";165;1
"Unit";"Zergling";"Larva";166;1
"Unit";"Zergling";"Larva";167;1
"Unit";"Zergling";"Larva";168;1
"Unit";"Zergling";"Larva";169;1
"Unit";"Zergling";"Larva";170;1
"Unit";"Zergling";"Larva";171;1
"Unit";"Zergling";"Larva";172;1
"Unit";"Baneling";"Zergling";173;0
"Unit";"Baneling";"Zergling";173;0
"Unit";"Zergling";"Larva";173;1
"Unit";"Zergling";"Larva";174;1
"Unit";"Zergling";"Larva";175;1
"Unit";"Zergling";"Larva";176;1
"Unit";"Zergling";"Larva";177;1
"Unit";"Zergling";"Larva";178;1
"Unit";"Zergling";"Larva";179;1
"Unit";"Zergling";"Larva";180;1
"Unit";"Zergling";"Larva";181;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";183;1
"Unit";"Zergling";"Larva";184;1
"Unit";"Zergling";"Larva";185;1
"Unit";"Zergling";"Larva";186;1
"Unit";"Zergling";"Larva";187;1
"Unit";"Zergling";"Larva";188;1
"Unit";"Zergling";"Larva";189;1
"Unit";"Zergling";"Larva";190;1
"Unit";"Zergling";"Larva";191;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";193;1
"Unit";"Zergling";"Larva";194;1
"Unit";"Zergling";"Larva";195;1
"Unit";"Zergling";"Larva";196;1
"Unit";"Zergling";"Larva";197;1
"Unit";"Zergling";"Larva";198;1
"Unit";"Queen";"Hatchery";199;2
"Unit";"Queen";"Hatchery";201;2
"Unit";"Overlord";"Larva";203;0
"Building";"CreepTumorQueen";NA;203;0
"Unit";"Queen";"Hatchery";203;2
"Building";"Extractor";NA;213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Unit";"Baneling";"Zergling";213;0
"Building";"Extractor";NA;213;0
"Unit";"Zergling";"Larva";213;1
"Unit";"Zergling";"Larva";214;1
"Unit";"Zergling";"Larva";215;1
"Unit";"Zergling";"Larva";216;1
"Unit";"Zergling";"Larva";217;1
"Unit";"Zergling";"Larva";218;1
"Unit";"Zergling";"Larva";219;1
"Unit";"Zergling";"Larva";220;1
"Unit";"Zergling";"Larva";221;1
"Unit";"Zergling";"Larva";222;1
"Unit";"Zergling";"Larva";223;1
"Unit";"Zergling";"Larva";224;1
"Unit";"Zergling";"Larva";225;1
"Unit";"Zergling";"Larva";226;1
"Unit";"Zergling";"Larva";227;1
"Unit";"Zergling";"Larva";228;1
"Unit";"Zergling";"Larva";229;1
"Unit";"Zergling";"Larva";230;1
"Unit";"Zergling";"Larva";231;1
"Unit";"Zergling";"Larva";232;1
"Unit";"Zergling";"Larva";233;1
"Unit";"Zergling";"Larva";234;1
"Unit";"Zergling";"Larva";235;1
"Unit";"Zergling";"Larva";236;1
"Unit";"Zergling";"Larva";237;1
"Unit";"Zergling";"Larva";238;1
"Unit";"Zergling";"Larva";239;1
"Unit";"Zergling";"Larva";240;1
"Unit";"Zergling";"Larva";241;1
"Unit";"Zergling";"Larva";242;1
"Unit";"Baneling";"Zergling";243;0
"Unit";"Baneling";"Zergling";243;0
"Unit";"Baneling";"Zergling";243;0
"Unit";"Zergling";"Larva";243;1
"Unit";"Zergling";"Larva";244;1
"Unit";"Zergling";"Larva";245;1
"Unit";"Zergling";"Larva";246;1
"Unit";"Zergling";"Larva";247;1
"Unit";"Zergling";"Larva";248;1
"Unit";"Zergling";"Larva";249;1
"Unit";"Zergling";"Larva";250;1
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Building";"CreepTumorQueen";NA;252;0
"Building";"CreepTumorQueen";NA;252;0
"Building";"Extractor";NA;252;0
"Building";"CreepTumorQueen";NA;252;0
"Building";"CreepTumorQueen";NA;252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Baneling";"Zergling";252;0
"Unit";"Zergling";"Larva";252;1
"Unit";"Zergling";"Larva";253;1
"Unit";"Zergling";"Larva";254;1
"Unit";"Zergling";"Larva";255;1
"Unit";"Zergling";"Larva";256;1
"Unit";"Zergling";"Larva";257;1
"Unit";"Zergling";"Larva";258;1
"Unit";"Zergling";"Larva";259;1
"Unit";"Zergling";"Larva";260;1
"Unit";"Zergling";"Larva";261;1
"Unit";"Zergling";"Larva";262;1
"Unit";"Zergling";"Larva";263;1
"Unit";"Zergling";"Larva";264;1
"Unit";"Zergling";"Larva";265;1
"Unit";"Zergling";"Larva";266;1
"Unit";"Zergling";"Larva";267;1
"Building";"SporeCrawler";NA;268;0
"Unit";"Baneling";"Zergling";268;0
"Unit";"Baneling";"Zergling";268;0
"Unit";"Baneling";"Zergling";268;0
"Building";"CreepTumorQueen";NA;282;0
"Building";"CreepTumorQueen";NA;282;0
"Building";"CreepTumorQueen";NA;282;0
"Building";"CreepTumorQueen";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"zerglingmovementspeed";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"ZergMeleeWeaponsLevel1";NA;282;0
"Upgrade";"ZergGroundArmorsLevel1";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
"Upgrade";"overlordspeed";NA;282;0
"Upgrade";"SprayZerg";NA;282;0
