"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;17
"Building";"Extractor";NA;19
"Building";"SpawningPool";NA;19
"Unit";"Overlord";"Larva";22
"Unit";"Zergling";"Larva";22
"Unit";"Zergling";"Larva";23
"Unit";"Zergling";"Larva";24
"Unit";"Zergling";"Larva";25
"Unit";"Queen";"Hatchery";26
"Unit";"Queen";"Hatchery";28
"Unit";"Zergling";"Larva";30
"Unit";"Zergling";"Larva";31
"Unit";"Overlord";"Larva";32
"Building";"Hatchery";NA;36
"Unit";"Overlord";"Larva";39
"Unit";"Queen";"Hatchery";39
"Building";"CreepTumorQueen";NA;41
"Unit";"Overlord";"Larva";45
"Unit";"Queen";"Hatchery";50
"Building";"CreepTumor";NA;52
"Building";"Extractor";NA;52
"Building";"CreepTumorQueen";NA;52
"Unit";"Zergling";"Larva";52
"Unit";"Zergling";"Larva";53
"Unit";"Zergling";"Larva";54
"Unit";"Zergling";"Larva";55
"Unit";"Zergling";"Larva";56
"Unit";"Zergling";"Larva";57
"Unit";"Zergling";"Larva";58
"Unit";"Zergling";"Larva";59
"Unit";"Zergling";"Larva";60
"Unit";"Zergling";"Larva";61
"Unit";"Queen";"Hatchery";62
"Building";"SpineCrawler";NA;64
"Unit";"Zergling";"Larva";64
"Unit";"Zergling";"Larva";65
"Unit";"Zergling";"Larva";66
"Unit";"Zergling";"Larva";67
"Unit";"Zergling";"Larva";68
"Unit";"Zergling";"Larva";69
"Building";"RoachWarren";NA;70
"Unit";"Zergling";"Larva";70
"Unit";"Zergling";"Larva";71
"Unit";"Zergling";"Larva";72
"Unit";"Zergling";"Larva";73
"Unit";"Overlord";"Larva";77
"Unit";"Overlord";"Larva";77
"Building";"CreepTumor";NA;77
"Unit";"Overlord";"Larva";77
"Unit";"Overlord";"Larva";77
"Unit";"Roach";"Larva";77
"Unit";"Roach";"Larva";79
"Unit";"Roach";"Larva";81
"Unit";"Roach";"Larva";83
"Unit";"Roach";"Larva";85
"Building";"NydusNetwork";NA;89
"Unit";"Roach";"Larva";94
"Unit";"Roach";"Larva";96
"Building";"NydusCanal";NA;98
"Unit";"Roach";"Larva";98
"Unit";"Roach";"Larva";100
"Unit";"Roach";"Larva";102
"Unit";"Roach";"Larva";104
"Unit";"Roach";"Larva";106
"Unit";"Roach";"Larva";108
"Unit";"Queen";"Hatchery";110
"Unit";"Queen";"Hatchery";112
"Unit";"Roach";"Larva";115
"Unit";"Roach";"Larva";117
"Unit";"Roach";"Larva";119
"Building";"SporeCrawler";NA;131
"Building";"CreepTumor";NA;134
"Building";"CreepTumor";NA;134
"Building";"EvolutionChamber";NA;135
"Building";"EvolutionChamber";NA;135
"Upgrade";"GlialReconstitution";"RoachWarren";139
"Unit";"Queen";"Hatchery";139
"Building";"CreepTumor";NA;148
"Building";"Extractor";NA;148
"Unit";"Overlord";"Larva";149
"Building";"Extractor";NA;152
"Building";"Extractor";NA;154
"Unit";"Roach";"Larva";159
"Unit";"Roach";"Larva";161
"Unit";"Roach";"Larva";163
"Unit";"Roach";"Larva";165
"Unit";"Roach";"Larva";167
"Unit";"Overlord";"Larva";169
"Building";"Extractor";NA;172
"Unit";"Queen";"Hatchery";172
"Unit";"Roach";"Larva";174
"Unit";"Roach";"Larva";176
"Unit";"Overlord";"Larva";180
"Unit";"Overlord";"Larva";180
"Unit";"Roach";"Larva";180
"Unit";"Roach";"Larva";182
"Unit";"Roach";"Larva";184
"Unit";"Roach";"Larva";186
"Unit";"Roach";"Larva";188
"Unit";"Overlord";"Larva";190
"Unit";"Roach";"Larva";190
"Unit";"Roach";"Larva";192
"Unit";"Roach";"Larva";194
"Unit";"Roach";"Larva";196
"Unit";"Roach";"Larva";198
"Unit";"Roach";"Larva";200
"Unit";"Roach";"Larva";202
"Unit";"Roach";"Larva";204
"Unit";"Roach";"Larva";206
"Unit";"Roach";"Larva";208
"Unit";"Roach";"Larva";210
"Unit";"Roach";"Larva";212
"Unit";"Roach";"Larva";214
"Unit";"Roach";"Larva";216
"Unit";"Roach";"Larva";218
"Unit";"Overlord";"Larva";220
"Unit";"Roach";"Larva";220
"Unit";"Roach";"Larva";222
"Unit";"Roach";"Larva";224
"Unit";"Roach";"Larva";226
"Unit";"Roach";"Larva";228
"Unit";"Overlord";"Larva";230
"Unit";"Overlord";"Larva";230
"Unit";"Overlord";"Larva";230
"Unit";"Overlord";"Larva";230
"Unit";"Roach";"Larva";230
"Unit";"Roach";"Larva";232
"Unit";"Roach";"Larva";234
"Unit";"Roach";"Larva";236
"Unit";"Roach";"Larva";238
"Unit";"Roach";"Larva";240
"Unit";"Roach";"Larva";242
"Unit";"Roach";"Larva";244
"Unit";"Roach";"Larva";246
"Unit";"Roach";"Larva";248
"Unit";"Roach";"Larva";250
"Unit";"Roach";"Larva";252
"Unit";"Roach";"Larva";254
"Unit";"Overlord";"Larva";256
"Unit";"Overlord";"Larva";256
"Unit";"Roach";"Larva";256
"Unit";"Roach";"Larva";258
"Unit";"Roach";"Larva";260
"Unit";"Roach";"Larva";262
"Unit";"Roach";"Larva";266
"Unit";"Roach";"Larva";268
"Unit";"Roach";"Larva";270
"Unit";"Roach";"Larva";272
"Unit";"Roach";"Larva";274
"Unit";"Roach";"Larva";276
"Unit";"Roach";"Larva";278
"Unit";"Roach";"Larva";280
"Unit";"Roach";"Larva";282
"Unit";"Roach";"Larva";284
"Unit";"Roach";"Larva";286
"Unit";"Roach";"Larva";288
"Building";"Hatchery";NA;290
"Building";"InfestationPit";NA;290
"Building";"CreepTumor";NA;290
"Unit";"Queen";"Hatchery";290
"Unit";"Roach";"Larva";292
"Unit";"Roach";"Larva";294
"Unit";"Roach";"Larva";296
"Unit";"Roach";"Larva";298
"Unit";"Roach";"Larva";300
"Unit";"Roach";"Larva";302
"Unit";"Roach";"Larva";304
"Unit";"Roach";"Larva";306
"Unit";"Roach";"Larva";308
"Unit";"Overlord";"Larva";310
"Unit";"Overlord";"Larva";310
"Unit";"Overlord";"Larva";310
"Unit";"Roach";"Larva";310
"Unit";"Infestor";"Larva";312
"Unit";"Infestor";"Larva";314
"Unit";"Overlord";"Larva";327
"Unit";"Overlord";"Larva";327
"Building";"BanelingNest";NA;327
"Unit";"Roach";"Larva";327
"Unit";"Roach";"Larva";329
"Unit";"Roach";"Larva";331
"Unit";"Roach";"Larva";333
"Unit";"Roach";"Larva";335
"Unit";"Roach";"Larva";337
"Unit";"Roach";"Larva";339
"Unit";"Roach";"Larva";341
"Unit";"Roach";"Larva";343
"Unit";"Roach";"Larva";345
"Unit";"Roach";"Larva";347
"Unit";"Roach";"Larva";349
"Unit";"Roach";"Larva";351
"Unit";"Roach";"Larva";353
"Upgrade";"SprayZerg";NA;355
"Upgrade";"SprayZerg";NA;355
"Upgrade";"SprayZerg";NA;355
"Upgrade";"zerglingmovementspeed";NA;355
"Upgrade";"SprayZerg";NA;355
"Upgrade";"ZergMissileWeaponsLevel1";NA;355
"Upgrade";"ZergGroundArmorsLevel1";NA;355
"Upgrade";"SprayZerg";NA;355
"Upgrade";"SprayZerg";NA;355
"Upgrade";"ZergMissileWeaponsLevel2";NA;355
"Upgrade";"ZergGroundArmorsLevel2";NA;355
"Upgrade";"SprayZerg";NA;355
