"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";17;1
"Building";"Refinery";NA;17;0
"Unit";"SCV";"Command Center";18;1
"Building";"Barracks";NA;17;0
"Building";"SupplyDepot";NA;18;0
"Unit";"SCV";"Command Center";20;1
"Building";"CommandCenter";NA;17;0
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";20;1
"Building";"Factory";NA;22;0
"Building";"BarracksReactor";NA;23;0
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";24;2
"Unit";"SCV";"Command Center";25;1
"Building";"Factory";NA;24;0
"Unit";"SCV";"Command Center";29;1
"Building";"BarracksReactor";NA;24;0
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";30;1
"Unit";"Hellion";"Factory";30;2
"Unit";"Hellion";"Factory";30;2
"Unit";"SCV";"Command Center";31;1
"Building";"Armory";NA;25;0
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";39;1
"Unit";"Cyclone";"Factory";39;3
"Unit";"Cyclone";"Factory";39;3
"Unit";"Hellion";"Factory";39;2
"Unit";"SCV";"Command Center";41;1
"Building";"Refinery";NA;40;0
"Unit";"SCV";"Command Center";42;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";54;1
"Unit";"Hellion";"Factory";52;2
"Unit";"Hellion";"Factory";52;2
"Building";"SupplyDepot";NA;52;0
"Building";"Refinery";NA;40;0
"Unit";"Cyclone";"Factory";53;3
"Unit";"Cyclone";"Factory";54;3
"Building";"SupplyDepot";NA;54;0
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";60;1
"Building";"SupplyDepot";NA;60;0
"Unit";"SCV";"Command Center";68;1
"Unit";"SCV";"Command Center";68;1
"Unit";"Cyclone";"Factory";68;3
"Unit";"SCV";"Command Center";70;1
"Unit";"SCV";"Command Center";70;1
"Unit";"Cyclone";"Factory";68;3
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";51;0
"Unit";"Hellion";"Factory";70;2
"Unit";"Cyclone";"Factory";70;3
"Unit";"Hellion";"Factory";73;2
"Unit";"Hellion";"Factory";75;2
"Unit";"SCV";"Command Center";83;1
"Unit";"Hellion";"Factory";78;2
"Unit";"SCV";"Command Center";87;1
"Unit";"SCV";"Command Center";87;1
"Building";"SupplyDepot";NA;83;0
"Unit";"SCV";"Command Center";90;1
"Unit";"Hellion";"Factory";92;2
"Unit";"Hellion";"Factory";92;2
"Unit";"Cyclone";"Factory";93;3
"Unit";"Cyclone";"Factory";93;3
"Unit";"SCV";"Command Center";97;1
"Unit";"Hellion";"Factory";95;2
"Unit";"Hellion";"Factory";97;2
"Unit";"Cyclone";"Factory";97;3
"Unit";"SCV";"Command Center";106;1
"Unit";"SCV";"Command Center";106;1
"Unit";"Cyclone";"Factory";104;3
"Unit";"Hellion";"Factory";104;2
"Unit";"Cyclone";"Factory";113;3
"Unit";"Cyclone";"Factory";113;3
"Unit";"Hellion";"Factory";113;2
