"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Building";"Bunker";NA;19;0
"Unit";"Reaper";"Barracks";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";19;1
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";22;1
"Building";"Factory";NA;20;0
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Building";"SupplyDepot";NA;24;0
"Building";"FactoryTechLab";NA;25;0
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";28;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";30;1
"Building";"SupplyDepot";NA;29;0
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";32;1
"Building";"SupplyDepot";NA;32;0
"Unit";"SCV";"Command Center";33;1
"Building";"BarracksReactor";NA;32;0
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";35;1
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";34;1
"Unit";"SCV";"Command Center";35;1
"Building";"Starport";NA;34;0
"Unit";"SCV";"Command Center";38;1
"Building";"CommandCenter";NA;34;0
"Unit";"SCV";"Command Center";40;1
"Building";"BarracksTechLab";NA;40;0
"Unit";"SCV";"Command Center";40;1
"Unit";"Liberator";"Starport";40;3
"Unit";"Liberator";"Starport";40;3
"Unit";"SCV";"Command Center";41;1
"Building";"Barracks";NA;40;0
