"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Building";"SupplyDepot";NA;20;0
"Building";"BarracksReactor";NA;19;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";20;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Unit";"Cyclone";"Factory";22;3
"Unit";"Cyclone";"Factory";22;3
"Unit";"SCV";"Command Center";23;1
"Building";"GhostAcademy";NA;22;0
"Building";"BarracksTechLab";NA;23;0
"Unit";"SCV";"Command Center";30;1
"Unit";"Hellion";"Factory";30;2
"Unit";"Hellion";"Factory";30;2
"Building";"SupplyDepot";NA;30;0
"Unit";"Ghost";"Barracks";31;2
"Unit";"Hellion";"Factory";35;2
"Unit";"Hellion";"Factory";35;2
"Unit";"Ghost";"Barracks";39;2
"Building";"SupplyDepot";NA;41;0
"Building";"Armory";NA;35;0
"Building";"SupplyDepot";NA;41;0
"Unit";"Cyclone";"Factory";41;3
"Unit";"Hellion";"Factory";43;2
"Unit";"Ghost";"Barracks";43;2
"Unit";"Hellion";"Factory";43;2
"Unit";"Hellion";"Factory";46;2
"Unit";"Hellion";"Factory";50;2
