"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;18
"Building";"Gateway";NA;20
"Building";"CyberneticsCore";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";24
"Unit";"Sentry";"Gateway";26
"Building";"Pylon";NA;28
"Building";"Stargate";NA;28
"Building";"Nexus";NA;28
"Unit";"Adept";"Gateway";30
"Unit";"Adept";"Gateway";32
"Unit";"Phoenix";"Stargate";34
"Unit";"Phoenix";"Stargate";36
"Building";"Pylon";NA;38
"Unit";"Phoenix";"Stargate";39
"Unit";"Oracle";"Stargate";42
"Building";"RoboticsFacility";NA;45
"Unit";"Adept";"Gateway";47
"Unit";"Adept";"Gateway";49
"Unit";"Phoenix";"Stargate";53
"Building";"Pylon";NA;57
"Unit";"Observer";"Robotics Facility";57
"Building";"Assimilator";NA;60
"Building";"Assimilator";NA;60
"Building";"Forge";NA;62
"Unit";"Immortal";"Robotics Facility";62
"Building";"Pylon";NA;68
"Unit";"Immortal";"Robotics Facility";70
"Building";"Nexus";NA;76
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";76
"Building";"Pylon";NA;76
"Unit";"Phoenix";"Stargate";78
"Unit";"Immortal";"Robotics Facility";82
"Building";"TwilightCouncil";NA;88
"Building";"Gateway";NA;90
"Building";"Gateway";NA;90
"Unit";"Stalker";"Gateway";90
"Unit";"Zealot";"Gateway";92
"Building";"Pylon";NA;96
"Building";"Assimilator";NA;96
"Unit";"Observer";"Robotics Facility";96
"Building";"Assimilator";NA;97
"Building";"TemplarArchive";NA;99
"Building";"Gateway";NA;99
"Building";"Gateway";NA;99
"Upgrade";"Charge";"TwilightCouncil";102
"Building";"Gateway";NA;102
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";102
"Building";"Gateway";NA;102
"Building";"Pylon";NA;102
"Building";"Pylon";NA;102
"Building";"HighTemplar";NA;102
"Building";"HighTemplar";NA;102
"Building";"HighTemplar";NA;102
"Building";"HighTemplar";NA;102
"Unit";"Archon";"High Templar";102
"Unit";"Archon";"High Templar";102
"Building";"Gateway";NA;102
"Building";"Gateway";NA;102
"Building";"Pylon";NA;102
"Building";"HighTemplar";NA;102
"Building";"HighTemplar";NA;102
"Building";"PhotonCannon";NA;102
"Unit";"Archon";"High Templar";102
"Building";"Nexus";NA;102
"Building";"Pylon";NA;102
"Building";"HighTemplar";NA;102
"Building";"HighTemplar";NA;102
"Unit";"Zealot";"Gateway";102
"Unit";"Zealot";"Gateway";104
"Unit";"Archon";"High Templar";106
"Building";"HighTemplar";NA;106
"Building";"HighTemplar";NA;106
"Unit";"Zealot";"Gateway";106
"Building";"PhotonCannon";NA;108
"Unit";"Archon";"High Templar";108
"Unit";"Zealot";"Gateway";108
"Unit";"Zealot";"Gateway";110
"Unit";"Zealot";"Gateway";112
"Building";"Pylon";NA;114
"Building";"HighTemplar";NA;114
"Building";"HighTemplar";NA;114
"Unit";"Zealot";"Gateway";114
"Unit";"Archon";"High Templar";116
"Unit";"Zealot";"Gateway";116
"Unit";"Zealot";"Gateway";118
"Unit";"Zealot";"Gateway";120
"Unit";"Zealot";"Gateway";122
"Unit";"Zealot";"Gateway";124
"Unit";"Zealot";"Gateway";126
"Unit";"Zealot";"Gateway";128
"Unit";"Zealot";"Gateway";130
"Unit";"Zealot";"Gateway";132
"Unit";"Observer";"Robotics Facility";134
"Unit";"Zealot";"Gateway";135
"Unit";"Zealot";"Gateway";137
"Unit";"Zealot";"Gateway";139
"Unit";"Zealot";"Gateway";141
"Building";"PhotonCannon";NA;143
"Building";"PhotonCannon";NA;143
"Building";"PhotonCannon";NA;143
"Unit";"Zealot";"Gateway";143
"Unit";"Zealot";"Gateway";145
"Unit";"Zealot";"Gateway";147
"Building";"HighTemplar";NA;149
"Building";"Pylon";NA;149
"Building";"Pylon";NA;149
"Unit";"Zealot";"Gateway";149
"Unit";"Zealot";"Gateway";151
"Upgrade";"SprayProtoss";NA;153
"Upgrade";"SprayProtoss";NA;153
"Upgrade";"WarpGateResearch";NA;153
"Upgrade";"SprayProtoss";NA;153
"Upgrade";"SprayProtoss";NA;153
"Upgrade";"SprayProtoss";NA;153
"Upgrade";"SprayProtoss";NA;153
