"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;18;0
"Building";"Gateway";NA;20;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";24;2
"Unit";"Adept";"Gateway";26;2
"Building";"Stargate";NA;28;0
"Building";"Pylon";NA;28;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";30;2
"Unit";"Phoenix";"Stargate";32;2
"Unit";"Phoenix";"Stargate";34;2
"Building";"Nexus";NA;36;0
"Unit";"Phoenix";"Stargate";36;2
"Building";"Pylon";NA;38;0
"Unit";"Phoenix";"Stargate";39;2
"Unit";"Phoenix";"Stargate";43;2
"Building";"Pylon";NA;46;0
"Building";"RoboticsFacility";NA;46;0
"Unit";"Phoenix";"Stargate";48;2
"Building";"ShieldBattery";NA;53;0
"Unit";"Observer";"Robotics Facility";54;1
"Unit";"Immortal";"Robotics Facility";56;4
"Unit";"Phoenix";"Stargate";62;2
"Building";"Forge";NA;65;0
"Building";"Gateway";NA;67;0
"Unit";"Immortal";"Robotics Facility";69;4
"Building";"Assimilator";NA;74;0
"Building";"Gateway";NA;75;0
"Building";"Assimilator";NA;75;0
"Unit";"Adept";"Gateway";76;2
"Unit";"Adept";"Gateway";78;2
"Building";"Pylon";NA;83;0
"Building";"Pylon";NA;84;0
"Building";"Pylon";NA;84;0
"Unit";"Sentry";"Gateway";85;2
"Unit";"Zealot";"Gateway";87;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";89;0
"Building";"TwilightCouncil";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Unit";"Sentry";"Gateway";93;2
"Building";"Nexus";NA;95;0
"Building";"Gateway";NA;97;0
"Building";"TemplarArchive";NA;97;0
"Building";"Pylon";NA;97;0
"Unit";"Phoenix";"Stargate";97;2
"Upgrade";"Charge";"TwilightCouncil";99;0
"Building";"PhotonCannon";NA;101;0
"Building";"Pylon";NA;101;0
"Building";"HighTemplar";NA;103;0
"Building";"HighTemplar";NA;103;0
"Building";"PhotonCannon";NA;103;0
"Unit";"Zealot";"Gateway";103;2
"Unit";"Zealot";"Gateway";105;2
"Unit";"Archon";"High Templar";107;0
"Building";"HighTemplar";NA;107;0
"Building";"HighTemplar";NA;107;0
"Unit";"Zealot";"Gateway";107;2
"Unit";"Archon";"High Templar";109;0
"Building";"Assimilator";NA;112;0
"Building";"Assimilator";NA;112;0
"Building";"Pylon";NA;112;0
"Building";"HighTemplar";NA;112;0
"Building";"HighTemplar";NA;112;0
"Unit";"Zealot";"Gateway";112;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Zealot";"Gateway";116;2
"Unit";"Zealot";"Gateway";118;2
"Unit";"Zealot";"Gateway";120;2
"Unit";"Zealot";"Gateway";122;2
"Unit";"Archon";"High Templar";124;0
"Upgrade";"SprayProtoss";NA;124;0
"Upgrade";"WarpGateResearch";NA;124;0
"Upgrade";"SprayProtoss";NA;124;0
"Upgrade";"SprayProtoss";NA;124;0
"Upgrade";"SprayProtoss";NA;124;0
