"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Nexus";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Unit";"Adept";"Gateway";28;2
"Building";"RoboticsFacility";NA;31;0
"Building";"TwilightCouncil";NA;35;0
"Building";"Gateway";NA;37;0
"Building";"Gateway";NA;37;0
"Building";"Pylon";NA;39;0
"Unit";"Observer";"Robotics Facility";39;1
"Building";"Assimilator";NA;42;0
"Unit";"Observer";"Robotics Facility";46;1
"Building";"Assimilator";NA;47;0
"Building";"Pylon";NA;48;0
"Building";"Pylon";NA;49;0
"Unit";"Stalker";"Gateway";51;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";56;2
"Building";"Pylon";NA;58;0
"Building";"RoboticsBay";NA;61;0
"Unit";"Observer";"Robotics Facility";63;1
"Unit";"Stalker";"Gateway";64;2
"Unit";"Stalker";"Gateway";66;2
"Unit";"Stalker";"Gateway";70;2
"Building";"Stargate";NA;73;0
"Unit";"Colossus";"Robotics Facility";73;6
"Building";"Nexus";NA;80;0
"Building";"Pylon";NA;80;0
"Unit";"Phoenix";"Stargate";80;2
"Unit";"Colossus";"Robotics Facility";84;6
"Unit";"Sentry";"Gateway";92;2
"Building";"Forge";NA;98;0
"Unit";"Sentry";"Gateway";101;2
"Unit";"Sentry";"Gateway";103;2
"Building";"Pylon";NA;112;0
"Building";"Forge";NA;115;0
"Unit";"Disruptor";"Robotics Facility";115;3
"Unit";"Stalker";"Gateway";118;2
"Unit";"Stalker";"Gateway";120;2
"Unit";"Stalker";"Gateway";122;2
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";127;0
"Unit";"Zealot";"Gateway";130;2
"Unit";"Zealot";"Gateway";132;2
"Unit";"Zealot";"Gateway";134;2
"Unit";"Disruptor";"Robotics Facility";137;3
"Upgrade";"Charge";"TwilightCouncil";141;0
"Building";"Pylon";NA;143;0
"Building";"Pylon";NA;143;0
"Building";"Pylon";NA;143;0
"Building";"Pylon";NA;143;0
"Unit";"Disruptor";"Robotics Facility";143;3
"Building";"Pylon";NA;146;0
"Building";"Assimilator";NA;146;0
"Building";"Pylon";NA;146;0
"Building";"Pylon";NA;146;0
"Building";"Assimilator";NA;146;0
"Building";"Pylon";NA;148;0
"Building";"Nexus";NA;148;0
"Building";"Gateway";NA;148;0
"Building";"TemplarArchive";NA;148;0
"Building";"Gateway";NA;148;0
"Building";"Gateway";NA;148;0
"Unit";"Stalker";"Gateway";148;2
"Unit";"Stalker";"Gateway";150;2
"Unit";"Stalker";"Gateway";152;2
"Unit";"Disruptor";"Robotics Facility";154;3
"Building";"Gateway";NA;157;0
"Building";"Pylon";NA;157;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";157;0
"Unit";"Zealot";"Gateway";157;2
"Unit";"Zealot";"Gateway";159;2
"Unit";"Zealot";"Gateway";161;2
"Unit";"Disruptor";"Robotics Facility";163;3
"Unit";"Zealot";"Gateway";166;2
"Unit";"Zealot";"Gateway";168;2
"Unit";"Zealot";"Gateway";170;2
"Unit";"Zealot";"Gateway";172;2
"Building";"TemplarArchive";NA;174;0
"Unit";"Stalker";"Gateway";174;2
"Unit";"Stalker";"Gateway";176;2
"Building";"Pylon";NA;178;0
"Building";"Pylon";NA;180;0
"Unit";"Stalker";"Gateway";180;2
"Unit";"Stalker";"Gateway";182;2
"Unit";"Stalker";"Gateway";184;2
"Unit";"Stalker";"Gateway";186;2
"Unit";"Disruptor";"Robotics Facility";192;3
"Unit";"Zealot";"Gateway";195;2
"Unit";"Zealot";"Gateway";197;2
"Unit";"Zealot";"Gateway";200;2
"Unit";"Zealot";"Gateway";202;2
"Building";"Assimilator";NA;204;0
"Building";"HighTemplar";NA;207;0
"Building";"HighTemplar";NA;207;0
"Building";"HighTemplar";NA;207;0
"Building";"DarkShrine";NA;209;0
"Building";"Assimilator";NA;211;0
"Building";"Assimilator";NA;211;0
"Building";"HighTemplar";NA;211;0
"Building";"Pylon";NA;211;0
"Unit";"Zealot";"Gateway";211;2
"Unit";"Zealot";"Gateway";213;2
"Unit";"Disruptor";"Robotics Facility";215;3
"Building";"RoboticsFacility";NA;218;0
"Unit";"Zealot";"Gateway";218;2
"Unit";"Zealot";"Gateway";220;2
"Unit";"Zealot";"Gateway";222;2
"Unit";"Zealot";"Gateway";224;2
"Unit";"Zealot";"Gateway";226;2
"Building";"Gateway";NA;228;0
"Building";"Gateway";NA;228;0
"Unit";"Colossus";"Robotics Facility";228;6
"Unit";"Zealot";"Gateway";234;2
"Building";"Gateway";NA;236;0
"Unit";"Zealot";"Gateway";236;2
"Unit";"Zealot";"Gateway";238;2
"Unit";"Zealot";"Gateway";240;2
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";242;0
"Unit";"Colossus";"Robotics Facility";242;6
"Building";"HighTemplar";NA;248;0
"Building";"HighTemplar";NA;248;0
"Building";"PhotonCannon";NA;248;0
"Building";"PhotonCannon";NA;248;0
"Building";"PhotonCannon";NA;248;0
"Unit";"Zealot";"Gateway";248;2
"Unit";"Zealot";"Gateway";250;2
"Unit";"Zealot";"Gateway";252;2
"Unit";"Zealot";"Gateway";254;2
"Building";"Stargate";NA;256;0
"Building";"FleetBeacon";NA;256;0
"Building";"Nexus";NA;256;0
"Unit";"Colossus";"Robotics Facility";256;6
"Unit";"Zealot";"Gateway";262;2
"Unit";"Zealot";"Gateway";264;2
"Unit";"Zealot";"Gateway";266;2
"Unit";"Zealot";"Gateway";268;2
"Unit";"Zealot";"Gateway";270;2
"Unit";"Zealot";"Gateway";272;2
"Unit";"Zealot";"Gateway";274;2
"Unit";"Zealot";"Gateway";276;2
"Unit";"Stalker";"Gateway";278;2
"Unit";"Stalker";"Gateway";280;2
"Unit";"Stalker";"Gateway";282;2
"Unit";"Stalker";"Gateway";284;2
"Unit";"Stalker";"Gateway";286;2
"Unit";"Stalker";"Gateway";288;2
