"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Nexus";NA;19;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;26;0
"Unit";"Adept";"Gateway";28;2
"Unit";"Oracle";"Stargate";34;3
"Building";"Gateway";NA;39;0
"Building";"Gateway";NA;40;0
"Building";"Pylon";NA;42;0
"Unit";"Oracle";"Stargate";44;3
"Building";"Pylon";NA;48;0
"Building";"Nexus";NA;51;0
"Building";"Pylon";NA;52;0
"Unit";"Stalker";"Gateway";52;2
"Unit";"Stalker";"Gateway";54;2
"Building";"Forge";NA;60;0
"Building";"TwilightCouncil";NA;60;0
"Building";"Assimilator";NA;60;0
"Building";"Assimilator";NA;60;0
"Unit";"Phoenix";"Stargate";60;2
"Building";"Pylon";NA;64;0
"Unit";"Adept";"Gateway";64;2
"Unit";"Phoenix";"Stargate";66;2
"Unit";"Adept";"Gateway";71;2
"Unit";"Adept";"Gateway";73;2
"Building";"Gateway";NA;82;0
"Building";"Gateway";NA;82;0
"Building";"Gateway";NA;82;0
"Unit";"Phoenix";"Stargate";82;2
"Building";"Gateway";NA;85;0
"Building";"Gateway";NA;86;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";86;0
"Building";"PhotonCannon";NA;86;0
"Building";"Pylon";NA;86;0
"Building";"Pylon";NA;86;0
"Building";"RoboticsFacility";NA;86;0
"Unit";"Sentry";"Gateway";86;2
"Unit";"Adept";"Gateway";90;2
"Building";"Pylon";NA;92;0
"Building";"Pylon";NA;92;0
"Unit";"Phoenix";"Stargate";92;2
"Building";"Assimilator";NA;97;0
"Building";"Assimilator";NA;97;0
"Building";"OracleStasisTrap";NA;97;0
"Unit";"Phoenix";"Stargate";100;2
"Unit";"Observer";"Robotics Facility";105;1
"Unit";"Adept";"Gateway";106;2
"Unit";"Adept";"Gateway";108;2
"Unit";"Adept";"Gateway";110;2
"Unit";"Adept";"Gateway";113;2
"Unit";"Adept";"Gateway";115;2
"Unit";"Adept";"Gateway";117;2
"Unit";"Adept";"Gateway";119;2
"Unit";"Adept";"Gateway";121;2
"Building";"Pylon";NA;123;0
"Building";"Pylon";NA;123;0
"Building";"Pylon";NA;123;0
"Building";"Pylon";NA;123;0
"Building";"Nexus";NA;123;0
"Building";"RoboticsBay";NA;123;0
"Unit";"Observer";"Robotics Facility";123;1
"Building";"RoboticsFacility";NA;124;0
"Unit";"Adept";"Gateway";124;2
"Unit";"Adept";"Gateway";126;2
"Unit";"Adept";"Gateway";128;2
"Unit";"Adept";"Gateway";130;2
"Unit";"Adept";"Gateway";132;2
"Unit";"Adept";"Gateway";134;2
"Unit";"Phoenix";"Stargate";136;2
"Building";"Pylon";NA;138;0
"Building";"Pylon";NA;138;0
"Building";"Forge";NA;138;0
"Unit";"Stalker";"Gateway";138;2
"Unit";"Stalker";"Gateway";140;2
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";144;2
"Unit";"Stalker";"Gateway";146;2
"Unit";"Stalker";"Gateway";148;2
"Unit";"Colossus";"Robotics Facility";150;6
"Unit";"Colossus";"Robotics Facility";156;6
"Upgrade";"ExtendedThermalLance";"RoboticsBay";166;0
"Building";"Assimilator";NA;166;0
"Unit";"Colossus";"Robotics Facility";166;6
"Building";"Assimilator";NA;172;0
"Building";"TemplarArchive";NA;172;0
"Building";"Gateway";NA;172;0
"Building";"Gateway";NA;172;0
"Building";"Pylon";NA;172;0
"Building";"PhotonCannon";NA;172;0
"Building";"Pylon";NA;172;0
"Building";"PhotonCannon";NA;172;0
"Building";"Pylon";NA;172;0
"Unit";"Colossus";"Robotics Facility";172;6
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";178;0
"Unit";"Sentry";"Gateway";178;2
"Unit";"Sentry";"Gateway";180;2
"Building";"PhotonCannon";NA;182;0
"Building";"PhotonCannon";NA;182;0
"Building";"PhotonCannon";NA;182;0
"Unit";"Stalker";"Gateway";182;2
"Unit";"Stalker";"Gateway";184;2
"Unit";"Stalker";"Gateway";186;2
"Unit";"Stalker";"Gateway";188;2
"Unit";"Adept";"Gateway";190;2
"Unit";"Adept";"Gateway";192;2
"Unit";"Adept";"Gateway";194;2
"Unit";"Adept";"Gateway";196;2
"Unit";"Adept";"Gateway";198;2
"Unit";"Adept";"Gateway";200;2
"Unit";"Adept";"Gateway";202;2
"Unit";"Adept";"Gateway";204;2
"Unit";"Adept";"Gateway";206;2
"Unit";"Adept";"Gateway";208;2
"Unit";"Adept";"Gateway";210;2
"Unit";"Adept";"Gateway";212;2
"Unit";"Adept";"Gateway";214;2
"Unit";"Adept";"Gateway";216;2
"Unit";"Adept";"Gateway";218;2
"Unit";"Adept";"Gateway";220;2
"Unit";"Colossus";"Robotics Facility";222;6
"Unit";"Colossus";"Robotics Facility";228;6
"Building";"HighTemplar";NA;234;0
"Building";"HighTemplar";NA;234;0
"Building";"HighTemplar";NA;234;0
"Building";"HighTemplar";NA;234;0
"Building";"PhotonCannon";NA;234;0
"Building";"PhotonCannon";NA;234;0
"Building";"HighTemplar";NA;234;0
"Building";"HighTemplar";NA;234;0
"Building";"Nexus";NA;238;0
"Building";"Pylon";NA;238;0
"Unit";"Adept";"Gateway";238;2
"Unit";"Adept";"Gateway";240;2
"Unit";"Adept";"Gateway";242;2
"Unit";"Adept";"Gateway";244;2
"Unit";"Adept";"Gateway";246;2
"Unit";"Adept";"Gateway";248;2
"Unit";"Adept";"Gateway";250;2
"Unit";"Adept";"Gateway";252;2
"Building";"Assimilator";NA;254;0
"Unit";"Immortal";"Robotics Facility";254;4
"Building";"Assimilator";NA;258;0
"Unit";"Adept";"Gateway";258;2
"Unit";"Adept";"Gateway";260;2
"Building";"PhotonCannon";NA;262;0
"Building";"PhotonCannon";NA;262;0
"Unit";"Archon";"High Templar";262;0
"Unit";"Archon";"High Templar";262;0
"Unit";"Adept";"Gateway";262;2
