"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;15;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;20;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Gateway";NA;19;0
"Building";"Pylon";NA;23;0
"Unit";"Stalker";"Gateway";22;2
"Unit";"Stalker";"Gateway";22;2
"Building";"ShieldBattery";NA;28;0
"Building";"Stargate";NA;24;0
"Unit";"Phoenix";"Stargate";28;2
"Building";"Pylon";NA;30;0
"Building";"RoboticsFacility";NA;28;0
"Unit";"Phoenix";"Stargate";31;2
"Building";"Nexus";NA;28;0
"Unit";"Phoenix";"Stargate";35;2
"Building";"Assimilator";NA;36;0
"Building";"Assimilator";NA;38;0
"Building";"Stargate";NA;35;0
"Unit";"Stalker";"Gateway";45;2
"Unit";"Stalker";"Gateway";45;2
"Unit";"Phoenix";"Stargate";42;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Phoenix";"Stargate";53;2
"Unit";"Phoenix";"Stargate";57;2
"Unit";"Phoenix";"Stargate";61;2
"Unit";"Phoenix";"Stargate";64;2
"Unit";"Phoenix";"Stargate";67;2
"Building";"FleetBeacon";NA;62;0
"Building";"Pylon";NA;68;0
"Unit";"Phoenix";"Stargate";75;2
"Unit";"Phoenix";"Stargate";75;2
"Building";"Pylon";NA;79;0
"Building";"Pylon";NA;81;0
"Unit";"Stalker";"Gateway";81;2
"Unit";"Stalker";"Gateway";81;2
"Building";"Pylon";NA;81;0
"Unit";"Immortal";"Robotics Facility";75;4
"Building";"ShieldBattery";NA;81;0
"Building";"ShieldBattery";NA;81;0
"Building";"ShieldBattery";NA;81;0
"Unit";"Stalker";"Gateway";89;2
"Unit";"Stalker";"Gateway";89;2
