"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;17
"Building";"Gateway";NA;19
"Building";"CyberneticsCore";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";24
"Unit";"Stalker";"Gateway";26
"Building";"Pylon";NA;28
"Unit";"Stalker";"Gateway";28
"Unit";"Stalker";"Gateway";30
"Building";"Nexus";NA;32
"Building";"RoboticsFacility";NA;32
"Building";"ShieldBattery";NA;32
"Building";"Gateway";NA;33
"Building";"ShieldBattery";NA;33
"Unit";"Stalker";"Gateway";33
"Unit";"Stalker";"Gateway";35
"Building";"Pylon";NA;37
"Unit";"Observer";"Robotics Facility";37
"Unit";"Immortal";"Robotics Facility";39
"Unit";"Sentry";"Gateway";43
"Unit";"Sentry";"Gateway";45
"Building";"Pylon";NA;47
"Building";"Pylon";NA;47
"Unit";"Sentry";"Gateway";47
"Unit";"Stalker";"Gateway";49
"Unit";"Oracle";"Stargate";51
"Unit";"Immortal";"Robotics Facility";54
"Unit";"Sentry";"Gateway";63
"Unit";"Stalker";"Gateway";65
"Unit";"Stalker";"Gateway";67
"Unit";"Immortal";"Robotics Facility";70
"Building";"TwilightCouncil";NA;77
"Unit";"Sentry";"Gateway";78
"Building";"Pylon";NA;80
"Building";"Pylon";NA;80
"Building";"Pylon";NA;80
"Unit";"Immortal";"Robotics Facility";80
"Unit";"Stalker";"Gateway";84
"Unit";"Stalker";"Gateway";86
"Unit";"Stalker";"Gateway";88
"Unit";"Stalker";"Gateway";90
"Unit";"Stalker";"Gateway";92
"Unit";"Zealot";"Gateway";94
"Building";"Pylon";NA;98
"Building";"Pylon";NA;98
"Building";"Assimilator";NA;98
"Building";"Assimilator";NA;98
"Unit";"Observer";"Robotics Facility";98
"Upgrade";"SprayProtoss";NA;99
"Upgrade";"WarpGateResearch";NA;99
"Upgrade";"SprayProtoss";NA;99
