"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;18
"Building";"Gateway";NA;20
"Building";"CyberneticsCore";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";24
"Unit";"Adept";"Gateway";26
"Building";"Pylon";NA;28
"Unit";"Stalker";"Gateway";28
"Unit";"Stalker";"Gateway";30
"Unit";"Stalker";"Gateway";32
"Unit";"Stalker";"Gateway";34
"Building";"Pylon";NA;36
"Building";"Nexus";NA;36
"Building";"ShieldBattery";NA;36
"Building";"RoboticsFacility";NA;36
"Unit";"Stalker";"Gateway";36
"Unit";"Stalker";"Gateway";38
"Unit";"Stalker";"Gateway";43
"Unit";"Stalker";"Gateway";45
"Unit";"Observer";"Robotics Facility";47
"Building";"TwilightCouncil";NA;48
"Unit";"Stalker";"Gateway";49
"Unit";"Stalker";"Gateway";51
"Upgrade";"SprayProtoss";NA;54
"Upgrade";"WarpGateResearch";NA;54
"Upgrade";"SprayProtoss";NA;54
