"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;15;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;14;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;19;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Unit";"Adept";"Gateway";23;2
"Building";"Pylon";NA;24;0
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";29;2
"Building";"TwilightCouncil";NA;29;0
"Building";"ShieldBattery";NA;30;0
"Building";"Gateway";NA;34;0
"Building";"DarkShrine";NA;34;0
"Building";"DarkTemplar";NA;36;0
"Building";"DarkTemplar";NA;36;0
"Building";"DarkTemplar";NA;36;0
"Building";"RoboticsFacility";NA;34;0
"Building";"ShieldBattery";NA;35;0
"Building";"Nexus";NA;34;0
"Building";"Pylon";NA;37;0
"Unit";"Stalker";"Gateway";42;2
"Building";"DarkTemplar";NA;46;0
"Unit";"Immortal";"Robotics Facility";39;4
"Unit";"Archon";"High Templar";46;0
"Unit";"Archon";"High Templar";50;0
"Building";"DarkTemplar";NA;55;0
"Building";"DarkTemplar";NA;55;0
"Upgrade";"Charge";"TwilightCouncil";40;0
"Building";"Pylon";NA;53;0
"Unit";"Archon";"High Templar";55;0
"Unit";"Zealot";"Gateway";56;2
"Building";"Gateway";NA;52;0
"Building";"Gateway";NA;52;0
"Building";"Pylon";NA;55;0
"Building";"ShieldBattery";NA;55;0
"Unit";"Zealot";"Gateway";60;2
"Unit";"Zealot";"Gateway";60;2
"Unit";"Zealot";"Gateway";60;2
"Unit";"Zealot";"Gateway";66;2
"Building";"Gateway";NA;55;0
"Building";"Pylon";NA;60;0
"Building";"Assimilator";NA;66;0
"Unit";"Zealot";"Gateway";69;2
"Unit";"Zealot";"Gateway";69;2
"Unit";"Zealot";"Gateway";69;2
"Building";"DarkTemplar";NA;76;0
"Building";"Assimilator";NA;76;0
"Building";"Pylon";NA;76;0
"Building";"Pylon";NA;76;0
"Building";"DarkTemplar";NA;77;0
"Building";"DarkTemplar";NA;77;0
"Building";"DarkTemplar";NA;77;0
"Building";"TemplarArchive";NA;75;0
"Unit";"Zealot";"Gateway";77;2
"Unit";"Zealot";"Gateway";77;2
"Unit";"Zealot";"Gateway";77;2
"Building";"Pylon";NA;77;0
"Unit";"Archon";"High Templar";83;0
"Unit";"Immortal";"Robotics Facility";77;4
"Building";"Pylon";NA;83;0
"Unit";"Archon";"High Templar";83;0
"Building";"Pylon";NA;83;0
"Unit";"Zealot";"Gateway";87;2
"Unit";"Zealot";"Gateway";87;2
"Unit";"Zealot";"Gateway";87;2
"Building";"DarkTemplar";NA;94;0
"Building";"DarkTemplar";NA;94;0
"Building";"DarkTemplar";NA;94;0
"Building";"Pylon";NA;94;0
"Unit";"Zealot";"Gateway";94;2
"Unit";"Zealot";"Gateway";94;2
"Unit";"Zealot";"Gateway";94;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";106;2
"Unit";"Zealot";"Gateway";106;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";110;2
