"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Pylon";NA;20;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Zealot";"Gateway";21;2
"Unit";"Stalker";"Gateway";21;2
"Building";"Pylon";NA;23;0
"Building";"Gateway";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Building";"Gateway";NA;23;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Unit";"Stalker";"Gateway";32;2
"Unit";"Zealot";"Gateway";32;2
"Unit";"Stalker";"Gateway";32;2
"Unit";"Zealot";"Gateway";32;2
"Building";"Assimilator";NA;43;0
"Unit";"Stalker";"Gateway";45;2
"Unit";"Stalker";"Gateway";45;2
"Unit";"Stalker";"Gateway";45;2
"Building";"ShieldBattery";NA;51;0
"Building";"Pylon";NA;51;0
"Building";"TwilightCouncil";NA;51;0
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";53;2
"Unit";"Stalker";"Gateway";57;2
"Building";"Pylon";NA;59;0
"Building";"Pylon";NA;59;0
"Unit";"Stalker";"Gateway";59;2
"Building";"ShieldBattery";NA;59;0
"Building";"Gateway";NA;59;0
"Unit";"Stalker";"Gateway";62;2
"Unit";"Stalker";"Gateway";64;2
"Unit";"Stalker";"Gateway";66;2
"Building";"ShieldBattery";NA;62;0
