"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Extractor";NA;16;0
"Building";"SpawningPool";NA;17;0
"Unit";"Overlord";"Larva";20;0
"Unit";"Zergling";"Larva";21;1
"Unit";"Zergling";"Larva";21;1
"Unit";"Queen";"Hatchery";21;2
"Building";"Hatchery";NA;20;0
"Unit";"Queen";"Hatchery";27;2
"Unit";"Overlord";"Larva";34;0
"Unit";"Queen";"Hatchery";29;2
"Building";"EvolutionChamber";NA;34;0
"Building";"Extractor";NA;40;0
"Building";"SporeCrawler";NA;45;0
"Unit";"Overlord";"Larva";47;0
"Building";"CreepTumorQueen";NA;51;0
"Unit";"Overlord";"Larva";51;0
"Building";"SporeCrawler";NA;51;0
"Unit";"Queen";"Hatchery";49;2
"Unit";"Overlord";"Larva";51;0
"Unit";"Zergling";"Larva";51;1
"Unit";"Zergling";"Larva";51;1
"Building";"CreepTumor";NA;57;0
"Building";"CreepTumorQueen";NA;57;0
"Building";"Hatchery";NA;45;0
"Building";"HydraliskDen";NA;51;0
"Building";"Extractor";NA;57;0
"Unit";"Queen";"Hatchery";57;2
"Upgrade";"ZergMissileWeaponsLevel1";"EvolutionChamber";49;0
"Building";"Extractor";NA;62;0
"Unit";"Overlord";"Larva";63;0
"Unit";"Overlord";"Larva";63;0
"Unit";"Overlord";"Larva";63;0
"Building";"SporeCrawler";NA;68;0
"Building";"SporeCrawler";NA;76;0
"Unit";"Hydralisk";"Larva";77;2
"Unit";"Hydralisk";"Larva";77;2
"Unit";"Hydralisk";"Larva";77;2
"Building";"CreepTumor";NA;77;0
"Unit";"Hydralisk";"Larva";77;2
"Upgrade";"EvolveMuscularAugments";"HydraliskDen";72;0
"Unit";"Overlord";"Larva";88;0
"Building";"CreepTumorQueen";NA;93;0
"Unit";"Hydralisk";"Larva";88;2
"Unit";"Hydralisk";"Larva";88;2
"Unit";"Hydralisk";"Larva";88;2
"Unit";"Hydralisk";"Larva";88;2
"Building";"CreepTumor";NA;93;0
"Unit";"Hydralisk";"Larva";93;2
"Unit";"Hydralisk";"Larva";93;2
"Unit";"Overlord";"Larva";94;0
"Unit";"Overlord";"Larva";94;0
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Zergling";"Larva";102;1
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Building";"CreepTumor";NA;105;0
"Building";"LurkerDenMP";NA;77;0
"Unit";"Zergling";"Larva";121;1
"Unit";"Zergling";"Larva";121;1
"Unit";"Zergling";"Larva";121;1
"Unit";"Zergling";"Larva";121;1
"Unit";"Hydralisk";"Larva";121;2
"Unit";"Hydralisk";"Larva";121;2
"Unit";"Hydralisk";"Larva";121;2
"Unit";"Hydralisk";"Larva";121;2
"Building";"Extractor";NA;121;0
"Upgrade";"EvolveGroovedSpines";"HydraliskDen";102;0
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";127;1
"Unit";"Zergling";"Larva";129;1
"Unit";"Zergling";"Larva";129;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Zergling";"Larva";131;1
"Unit";"Overlord";"Larva";135;0
"Unit";"Overlord";"Larva";135;0
"Upgrade";"ZergMissileWeaponsLevel2";"EvolutionChamber";88;0
"Building";"BanelingNest";NA;123;0
"Building";"Hatchery";NA;131;0
